REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	SITE MANAGER	JASON DVORAK	78759MDYNT11705	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TRAVIS	TX	78759	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TX		78759	YES	NO	NO	NO	MICHAEL D. GARCIA, P.E., CSP	5129841800	3825	3661						334515						30.419577	-97.746551	112559018								3M CO	006173082	NO		
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77532KMCNC16503	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	HARRIS	TX	77532	KMCO CROSBY PLANT	16503 RAMSEY RD	CROSBY	TX		77532	YES	NO	NO	NO	BILL GLUSHKO	2813280220	2869							325199						29.92228	-95.05301	074198961								KMCO LP	074198961	NO	BILLG@KMCOINC.COM	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	HSE MANAGER	BILL GLUSHKO	77641KMCNC2450S	KMTEX LTD	2450 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77641	KMTEX LTD	PO BOX 1421	PORT ARTHUR	TX		77640	YES	NO	NO	NO	BILL GLUSHKO	2813283501	2869							325199						29.828587	-93.963257									KMCO LP	074198961	NO	BILLGLUSHKO@SWBELL.NET	
2011	VP OF ADMINISTRATION / REGIONAL CONTROLLER	BRANDON KELLER	77807KNFRV63SH2	KNIFE RIVER CORP - SOUTH BRYAN ASPHALT PLANT	6300 SH 21	BRYAN	BRAZOS	TX	77807	KNIFE RIVER CORP - SOUTH BRYAN ASPHALT PLANT	PO BOX 674	BRYAN	TX		77806	YES	NO	NO	NO	NED PETTIT	7015301421								324121						30.65303	-96.43271									MDU RESOURCES GROUP INC		NO	NED.PETTIT@KNIFERIVER.COM	
2011	VP OF ADMINISTRATION / REGIONAL CONTROLLER	BRANDON KELLER	7655WKNFRV8841H	KNIFE RIVER CORP - SOUTH LAMPASAS ASPHALT PLANT	8841 HWY 281	LAMPASAS	LAMPASAS	TX	76550	KNIFE RIVER CORP - SOUTH LAMPASAS ASPHALT PLANT	PO BOX 674	BRYAN	TX		77806	YES	NO	NO	NO	NED PETTIT	7015301421								324121						30.93665	-98.23304									MDU RESOURCES GROUP INC		NO	NED.PETTIT@KNIFERIVER.COM	
2011	VP OF ADMINISTRATION / REGIONAL CONTROLLER	BRANDON KELLER	7826WKNFRV2133F	KNIFE RIVER CORP - SOUTH NEW BRAUNFELS ASPHALT PLANT	21303 FM 2252	SAN ANTONIO	COMAL	TX	78266	KNIFE RIVER CORP - SOUTH NEW BRAUNFELS ASPHALT PLANT	PO BOX 674	BRYAN	TX		77806	YES	NO	NO	NO	NED PETTIT	7015301421								324121						0	0									MDU RESOURCES GROUP INC		NO	NED.PETTIT@KNIFERIVER.COM	
2011	VP OF ADMINISTRATION / REGIONAL CONTROLLER	BRANDON KELLER	76703KNFRV3423M	KNIFE RIVER CORP - SOUTH WACO ASPHALT PLANT	3423 MARLIN HWY 6	WACO	MCLENNAN	TX	76703	KNIFE RIVER CORP - SOUTH WACO ASPHALT PLANT	PO BOX 674	BRYAN	TX		77806	YES	NO	NO	NO	NED PETTIT	7015301421								324121						31.5479	-97.07337									MDU RESOURCES GROUP INC		NO	NED.PETTIT@KNIFERIVER.COM	
2011	PRESIDENT	JOEL WILLIAMSON	77041KCHHT1262F	KOCH HEAT TRANSFER CO LP	12602 FM 529	HOUSTON	HARRIS	TX	77041	KOCH HEAT TRANSFER CO LP	12602 FM 529	HOUSTON	TX		77041	YES	NO	NO	NO	MELISSA COHLMIA	3168283756	3443	3559						332410						29.87992	-95.59999	056252711								KOCH INDUSTRIES INC	006944334	NO	MELISSA.COHLMIA@KOCHPS.COM	
2011	PRESIDENT	JOEL WILLIAMSON	77041KCHHT1262F	KOCH HEAT TRANSFER CO LP	12602 FM 529	HOUSTON	HARRIS	TX	77041	KOCH HEAT TRANSFER CO LP	12602 FM 529	HOUSTON	TX		77041	YES	NO	NO	NO	MELISSA COHLMIA	3168283756	3443	3559						332410						29.87992	-95.59999	056252711								KOCH INDUSTRIES INC	006944334	NO	MELISSA.COHLMIA@KOCHPS.COM	
2011	PRESIDENT & COO, KGGP, LLC, THE GENERAL PARTN	VINCE DAILEY	77086KCHTT6611K	KOCH-GLITSCH LP	6611 KILLOUGH ST	HOUSTON	HARRIS	TX	77086	KOCH-GLITSCH LP	6611 KILLOUGH ST	HOUSTON	TX		77086	YES	NO	NO	NO	MELISSA COHLMIA	3168283756	3496							332618						29.90383	-95.48786	024557548								KOCH INDUSTRIES INC	006944334	NO	MELISSA.COHLMIA@KOCHPS.COM	
2011	PRESIDENT & COO, KGGP, LLC, THE GENERAL PARTN	VINCE DAILEY	77086KCHTT6611K	KOCH-GLITSCH LP	6611 KILLOUGH ST	HOUSTON	HARRIS	TX	77086	KOCH-GLITSCH LP	6611 KILLOUGH ST	HOUSTON	TX		77086	YES	NO	NO	NO	MELISSA COHLMIA	3168283756	3496							332618						29.90383	-95.48786	024557548								KOCH INDUSTRIES INC	006944334	NO	MELISSA.COHLMIA@KOCHPS.COM	
2011	PLANT MANAGER	LUTHER HOLT	76804KHLRCMILAM	KOHLER CO	4601 HWY 377 S	BROWNWOOD	BROWN	TX	76801	KOHLER CO	4601 HWY 377 S	BROWNWOOD	TX		76801	YES	NO	NO	NO	JENNIFER TAYLOR	9204574441	3261	3088						327111	326191					31.663477	-99.000614	006073225								KOHLER CO	006073225	NO	JENNIFER.TAYLOR@KOHLER.COM	
2011	PLANT MANAGER	LUTHER HOLT	76804KHLRCMILAM	KOHLER CO	4601 HWY 377 S	BROWNWOOD	BROWN	TX	76801	KOHLER CO	4601 HWY 377 S	BROWNWOOD	TX		76801	YES	NO	NO	NO	JENNIFER TAYLOR	9204574441	3261	3088						327111	326191					31.663477	-99.000614	006073225								KOHLER CO	006073225	NO	JENNIFER.TAYLOR@KOHLER.COM	
2011	PLANT MANAGER	LUTHER HOLT	76804KHLRC2901M	KOHLER CO	2901 MILAM DR	BROWNWOOD	BROWN	TX	76801	KOHLER CO	4601 HWY 377 S	BROWNWOOD	TX		76801	YES	NO	NO	NO	JENNIFER TAYLOR	9204574441	3261							327111						31.665453	-98.985834	006073225								KOHLER CO	006073225	NO	JENNIFER.TAYLOR@KOHLER.COM	
2011	PLANT MANAGER	WILLIAM NEWTON	77879THTCHHIWAY	KOPPERS INC (SOMERVILLE TX)	290 COUNTY RD 423	SOMERVILLE	BURLESON	TX	77879	KOPPERS INC (SOMERVILLE TX)	PO BOX 189	SOMERVILLE	TX		77879	YES	NO	NO	NO	BILLY NEWTON	9795961321	2491							321114						30.364146	-96.542969	946337847								KOPPERS INC	196991582	NO	NEWTONWR@KOPPERS.COM	
2011	PLANT MANAGER	WILLIAM NEWTON	77879THTCHHIWAY	KOPPERS INC (SOMERVILLE TX)	290 COUNTY RD 423	SOMERVILLE	BURLESON	TX	77879	KOPPERS INC (SOMERVILLE TX)	PO BOX 189	SOMERVILLE	TX		77879	YES	NO	NO	NO	BILLY NEWTON	9795961321	2491							321114						30.364146	-96.542969	946337847								KOPPERS INC	196991582	NO	NEWTONWR@KOPPERS.COM	
2011	PLANT MANAGER	WILLIAM NEWTON	77879THTCHHIWAY	KOPPERS INC (SOMERVILLE TX)	290 COUNTY RD 423	SOMERVILLE	BURLESON	TX	77879	KOPPERS INC (SOMERVILLE TX)	PO BOX 189	SOMERVILLE	TX		77879	YES	NO	NO	NO	BILLY NEWTON	9795961321	2491							321114						30.364146	-96.542969	946337847								KOPPERS INC	196991582	NO	NEWTONWR@KOPPERS.COM	
2011	VICE PRESIDENT OF OPERATIONS	PATRICK C. HENRY	75119KRLND1504S	KORAL INDUSTRIES INC	1504 S KAUFMAN ST	ENNIS	ELLIS	TX	75119	KORAL INDUSTRIES INC	PO BOX 1270	ENNIS	TX		75120-1270	YES	NO	NO	NO	PATRICK C. HENRY	9728756555	3088							326191						32.31782	-96.61367	021676580		TXD062892187								NO	PATHENRY@KORALCO.COM	
2011	PLANT MANAGER	DONNA DITMARS	75042KRFTN2340F	KRAFT FOODS GROUP INC	2340 FOREST LN	GARLAND	DALLAS	TX	75042	KRAFT FOODS GROUP INC	2340 FOREST LN	GARLAND	TX		75042	YES	NO	NO	NO	ALONDRA BARNES	9724856755	2035	2099						311941						32.90892	-96.66242	039010590								KRAFT FOODS GROUP INC	039010590	NO	ALONDRA.BARNES@KRAFTFOODS.COM	
2011	HSE & FACILITIES MGR	JEFF THOMAS	77082KRTNP3333C	KRATON POLYMERS US LLC AT WESTHOLLOW TECHNOLOGY CENTER	3333C HWY 6 S	HOUSTON	HARRIS	TX	77082	KRATON POLYMERS US LLC AT WESTHOLLOW TECHNOLOGY CENTER	16400 PARK ROW	HOUSTON	TX		77084	YES	NO	NO	NO	LOTHAR FREUND	2816762400	2869							325199						29.72644	-95.64394	018330279								KRATON POLYMERS LLC	018330279	NO		
2011	PRESIDENT - SEPTON BU	ROBERT MURPHY	77507SPTNC11414	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	TX		77507	YES	NO	NO	NO	ROBERT P. MURPHY	2819095811	2821							325211						29.61945	-95.03932	053497694								KURARAY AMERICA INC		NO	BOB.MURPHY@KURARAYAMERICA.COM	
2011	PRESIDENT - SEPTON BU	ROBERT MURPHY	77507SPTNC11414	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	TX		77507	YES	NO	NO	NO	ROBERT P. MURPHY	2819095811	2821							325211						29.61945	-95.03932	053497694								KURARAY AMERICA INC		NO	BOB.MURPHY@KURARAYAMERICA.COM	
2011	PRESIDENT - SEPTON BU	ROBERT MURPHY	77507SPTNC11414	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	TX		77507	YES	NO	NO	NO	ROBERT P. MURPHY	2819095811	2821							325211						29.61945	-95.03932	053497694								KURARAY AMERICA INC		NO	BOB.MURPHY@KURARAYAMERICA.COM	
2011	PRESIDENT - SEPTON BU	ROBERT MURPHY	77507SPTNC11414	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	TX		77507	YES	NO	NO	NO	ROBERT P. MURPHY	2819095811	2821							325211						29.61945	-95.03932	053497694								KURARAY AMERICA INC		NO	BOB.MURPHY@KURARAYAMERICA.COM	
2011	PRESIDENT - SEPTON BU	ROBERT MURPHY	77507SPTNC11414	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA INC SEPTON BU	11414 CHOATE RD	PASADENA	TX		77507	YES	NO	NO	NO	ROBERT P. MURPHY	2819095811	2821							325211						29.61945	-95.03932	053497694								KURARAY AMERICA INC		NO	BOB.MURPHY@KURARAYAMERICA.COM	
2011	V.P. MANUFACTURING / PLANT MANAGER	GLEN PUBENTZ	77507VLCMP11500	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	TX		77507	YES	NO	NO	NO	STANLEY LEWIS	7134957300	2821							325211						29.557185	-95.117537	618545214								KURARAY AMERICA INC		NO	STAN.LEWIS@KURARAYAMERICA.COM	
2011	V.P. MANUFACTURING / PLANT MANAGER	GLEN PUBENTZ	77507VLCMP11500	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	TX		77507	YES	NO	NO	NO	STANLEY LEWIS	7134957300	2821							325211						29.557185	-95.117537	618545214								KURARAY AMERICA INC		NO	STAN.LEWIS@KURARAYAMERICA.COM	
2011	V.P. MANUFACTURING / PLANT MANAGER	GLEN PUBENTZ	77507VLCMP11500	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	TX		77507	YES	NO	NO	NO	STANLEY LEWIS	7134957300	2821							325211						29.557185	-95.117537	618545214								KURARAY AMERICA INC		NO	STAN.LEWIS@KURARAYAMERICA.COM	
2011	V.P. MANUFACTURING / PLANT MANAGER	GLEN PUBENTZ	77507VLCMP11500	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	KURARAY AMERICA-EVAL BU	11500 BAY AREA BLVD	PASADENA	TX		77507	YES	NO	NO	NO	STANLEY LEWIS	7134957300	2821							325211						29.557185	-95.117537	618545214								KURARAY AMERICA INC		NO	STAN.LEWIS@KURARAYAMERICA.COM	
2011	PLANT MANAGER	JEREMY JONES	75418MCDNL2430A	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	FANNIN	TX	75418	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	TX		75418	YES	NO	NO	NO	JEREMY JONES	9035836800	3672							325510						33.607987	-96.18599	007062011								KWAL-HOWELLS INC	007062011	NO	JJONES@KWALPAINT.COM	
2011	PLANT MANAGER	JEREMY JONES	75418MCDNL2430A	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	FANNIN	TX	75418	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	TX		75418	YES	NO	NO	NO	JEREMY JONES	9035836800	3672							325510						33.607987	-96.18599	007062011								KWAL-HOWELLS INC	007062011	NO	JJONES@KWALPAINT.COM	
2011	PLANT MANAGER	JEREMY JONES	75418MCDNL2430A	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	FANNIN	TX	75418	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	TX		75418	YES	NO	NO	NO	JEREMY JONES	9035836800	3672							325510						33.607987	-96.18599	007062011								KWAL-HOWELLS INC	007062011	NO	JJONES@KWALPAINT.COM	
2011	PLANT MANAGER	JEREMY JONES	75418MCDNL2430A	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	FANNIN	TX	75418	KWAL-HOWELLS INC (DBA KWAL PAINT INC)	2430 ALBERT BROADFOOT ST	BONHAM	TX		75418	YES	NO	NO	NO	JEREMY JONES	9035836800	3672							325510						33.607987	-96.18599	007062011								KWAL-HOWELLS INC	007062011	NO	JJONES@KWALPAINT.COM	
2011	PLANT MANAGER	CHRISTIAN REITTER	7502WKWKST1415W	KWIKSET - ROLL FORMING OPERATION	1415 W JOHNSON ST	DENISON	GRAYSON	TX	75020	KWIKSET - ROLL FORMING OPERATION	1415 W JOHNSON ST	DENISON	TX		75020	YES	NO	NO	NO	CHRISTIAN REITTER	9034637981								332321						33.763395	-96.555115									STANLEY BLACK & DECKER	001152461	NO	CHRISTIAN.REITTER@SBDINC.COM	
2011	PLANT MANAGER	CHRISTIAN REITTER	7502WKWKST1415W	KWIKSET - ROLL FORMING OPERATION	1415 W JOHNSON ST	DENISON	GRAYSON	TX	75020	KWIKSET - ROLL FORMING OPERATION	1415 W JOHNSON ST	DENISON	TX		75020	YES	NO	NO	NO	CHRISTIAN REITTER	9034637981								332321						33.763395	-96.555115									STANLEY BLACK & DECKER	001152461	NO	CHRISTIAN.REITTER@SBDINC.COM	
2011	PLANT MANAGER	CHRISTIAN REITTER	75020KWKST2600N	KWIKSET CORP	2600 N HWY 91	DENISON	GRAYSON	TX	75020	KWIKSET CORP	2600 N HWY 91	DENISON	TX		75020	YES	NO	NO	NO	CHRISTIAN REITTER	9034637981	3499	3429						332999						33.780718	-96.554861	555476571								STANLEY BLACK & DECKER	001152461	NO	CHRISITAN.REITTER@SBDINC.COM	
2011	PLANT MANAGER	CHRISTIAN REITTER	75020KWKST2600N	KWIKSET CORP	2600 N HWY 91	DENISON	GRAYSON	TX	75020	KWIKSET CORP	2600 N HWY 91	DENISON	TX		75020	YES	NO	NO	NO	CHRISTIAN REITTER	9034637981	3499	3429						332999						33.780718	-96.554861	555476571								STANLEY BLACK & DECKER	001152461	NO	CHRISITAN.REITTER@SBDINC.COM	
2011	PLANT MANAGER	CHRISTIAN REITTER	75020KWKST2600N	KWIKSET CORP	2600 N HWY 91	DENISON	GRAYSON	TX	75020	KWIKSET CORP	2600 N HWY 91	DENISON	TX		75020	YES	NO	NO	NO	CHRISTIAN REITTER	9034637981	3499	3429						332999						33.780718	-96.554861	555476571								STANLEY BLACK & DECKER	001152461	NO	CHRISITAN.REITTER@SBDINC.COM	
