REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DARREL HARRIMAN	70737RMTCRLAHWY	ORMET PRIMARY ALUMINUM CORP	41237 HWY 22	BURNSIDE	ASCENSION	LA	70738	ORMET PRIMARY ALUMINUM CORP	PO BOX 1629	GONZALES	LA		707071629	YES	NO	NO	NO	TIM ADAMOWICZ	2254741682	2819							331311						30.137222	-90.915278	004379970										NO	TIM.ADAMOWICZ@ORMET.COM	
2011	PLANT MANAGER	DARREL HARRIMAN	70737RMTCRLAHWY	ORMET PRIMARY ALUMINUM CORP	41237 HWY 22	BURNSIDE	ASCENSION	LA	70738	ORMET PRIMARY ALUMINUM CORP	PO BOX 1629	GONZALES	LA		707071629	YES	NO	NO	NO	TIM ADAMOWICZ	2254741682	2819							331311						30.137222	-90.915278	004379970										NO	TIM.ADAMOWICZ@ORMET.COM	
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	PLANT MANAGER	DAVID POSTLETHWAIT	70807GRTLK2200B	OXBOW CALCINING LLC	2200 BROOKLAWN DR	BATON ROUGE	EAST BATON ROUGE	LA	70807	OXBOW CALCINING LLC	PO BOX 4448	BATON ROUGE	LA		70821	YES	NO	NO	NO	DAVID POSTLETHWAIT	2253582710	2999							324199						30.5806	-91.23902	798698510								OXBOW	190590760	NO		
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	GENERAL MANAGER	WARREN STROMAN	70734RCDNCHIGHW	PCS NITROGEN FERTILIZER LP	HWY 3115 & HWY 30	GEISMAR	ASCENSION	LA	70734	PCS NITROGEN FERTILIZER LP	PO BOX 307	GEISMAR	LA		70734	YES	NO	NO	NO	NICOLE ROPER	2256211808	2819	2873	2874					325188	325312	325311				30.219722	-91.054722	007596364								PCS NITROGEN FERTILIZER LP	858404015	NO	NICOLE.ROPER@PCSNITROGEN.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	CORPORATE ENVIRONMENTAL COMPLIANCE MANAGER	KELLY BRADBERRY	70616GLDLN4646H	PELICAN REFINING CO LLC	4646 LA. HWY 3059	LAKE CHARLES	CALCASIEU	LA	70615	PELICAN REFINING CO LLC	PO BOX 12653	LAKE CHARLES	LA		706122653	YES	NO	NO	NO	KELLY BRADBERRY	2259272258	2911							324110						30.286139	-93.144478	606626963	556614746							PELICAN REFINING CO LLC		NO	KELLYB@SAGEENVIRONMENTAL.COM	
2011	PRESIDENT	JOHN CARUSIELLO	70560PRMPP5811C	PERMA-PIPE OIL & GAS	5008-11 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	PERMA-PIPE OIL & GAS	5008-11 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	JOHN CARUSIELLO	8478400483								326150						29.945283	-91.84474	610197431								MFRI INC	606211977	NO	JOHN.CARUSIELLO@PERMAPIPE.COM	
2011	PRESIDENT	JOHN CARUSIELLO	70560PRMPP5811C	PERMA-PIPE OIL & GAS	5008-11 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	PERMA-PIPE OIL & GAS	5008-11 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	JOHN CARUSIELLO	8478400483								326150						29.945283	-91.84474	610197431								MFRI INC	606211977	NO	JOHN.CARUSIELLO@PERMAPIPE.COM	
2011	DIRECTOR OF ENVIRONMENTAL ENGINEERING	TROY PENSHORN	7145WPLGRM8PILG	PILGRIM'S NATCHITOCHES FEED MILL	800 PILGRIM'S DR	NATCHITOCHES	NATCHITOCHES	LA	71457	PILGRIM'S NATCHITOCHES FEED MILL	PO BOX 1008	NATCHITOCHES	LA		71458	YES	NO	NO	NO	BERNIE SHEPARD	5408960432								311119						31.726665	-93.104508									PILGRIMS PRIDE CORP	007334170	NO	BERNIE.SHEPARD@PILGRIMS.COM	
2011	DIRECTOR OF ENVIRONMENTAL ENGINEERING	TROY PENSHORN	7145WPLGRM8PILG	PILGRIM'S NATCHITOCHES FEED MILL	800 PILGRIM'S DR	NATCHITOCHES	NATCHITOCHES	LA	71457	PILGRIM'S NATCHITOCHES FEED MILL	PO BOX 1008	NATCHITOCHES	LA		71458	YES	NO	NO	NO	BERNIE SHEPARD	5408960432								311119						31.726665	-93.104508									PILGRIMS PRIDE CORP	007334170	NO	BERNIE.SHEPARD@PILGRIMS.COM	
2011	DIRECTOR OF ENVIRONMENTAL ENGINEERING	TROY PENSHORN	7145WPLGRM8PILG	PILGRIM'S NATCHITOCHES FEED MILL	800 PILGRIM'S DR	NATCHITOCHES	NATCHITOCHES	LA	71457	PILGRIM'S NATCHITOCHES FEED MILL	PO BOX 1008	NATCHITOCHES	LA		71458	YES	NO	NO	NO	BERNIE SHEPARD	5408960432								311119						31.726665	-93.104508									PILGRIMS PRIDE CORP	007334170	NO	BERNIE.SHEPARD@PILGRIMS.COM	
2011	DIRECTOR OF ENVIRONMENTAL ENGINEERING	TROY PENSHORN	71457CNGRBHWY1B	PILGRIM'S PRIDE CORP NATCHITOCHES PROCESSING PLANT	7088 HWY S BY-PASS	NATCHITOCHES	NATCHITOCHES	LA	71457	PILGRIM'S PRIDE CORP NATCHITOCHES PROCESSING PLANT	PO BOX 1008	NATCHITOCHES	LA		71458	YES	NO	NO	NO	BERNIE SHEPARD	5408960740	2015							311615						31.726665	-93.104508									PILGRIMS PRIDE CORP	007334170	NO	BERNIE.SHEPARD@PILGRIMS.COM	
2011	DIRECTOR OF ENVIRONMENTAL ENGINEERING	TROY PENSHORN	71457CNGRBHWY1B	PILGRIM'S PRIDE CORP NATCHITOCHES PROCESSING PLANT	7088 HWY S BY-PASS	NATCHITOCHES	NATCHITOCHES	LA	71457	PILGRIM'S PRIDE CORP NATCHITOCHES PROCESSING PLANT	PO BOX 1008	NATCHITOCHES	LA		71458	YES	NO	NO	NO	BERNIE SHEPARD	5408960740	2015							311615						31.726665	-93.104508									PILGRIMS PRIDE CORP	007334170	NO	BERNIE.SHEPARD@PILGRIMS.COM	
2011	VP OPERATIONS	PIETER SWANEPOEL	70051PSLNP1EPSI	PINNACLE POLYMERS	ONE PINNACLE AVE	GARYVILLE	ST JOHN THE BAPTIST	LA	70051	PINNACLE POLYMERS	ONE PINNACLE AVE	GARYVILLE	LA		70051	YES	NO	NO	NO	BRYAN ENGLADE	9855351013	2821							325211						30.070278	-90.607778	016048048								POLYCHIM USA INC		NO	BRYAN.ENGLADE@PINNACLEPOLYMERS.COM	
2011	VP OPERATIONS	PIETER SWANEPOEL	70051PSLNP1EPSI	PINNACLE POLYMERS	ONE PINNACLE AVE	GARYVILLE	ST JOHN THE BAPTIST	LA	70051	PINNACLE POLYMERS	ONE PINNACLE AVE	GARYVILLE	LA		70051	YES	NO	NO	NO	BRYAN ENGLADE	9855351013	2821							325211						30.070278	-90.607778	016048048								POLYCHIM USA INC		NO	BRYAN.ENGLADE@PINNACLEPOLYMERS.COM	
2011	PLANT MANAGER	DONALD HORSMAN	70776STFFRRIVER	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	4205 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	PO BOX 23	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	FRANK MILLS	2256421885	2812							325181						30.240556	-91.106667	062666540								OLIN CORP	001338086	NO	FMILLS@OLIN.COM	
2011	PLANT MANAGER	DONALD HORSMAN	70776STFFRRIVER	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	4205 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	PO BOX 23	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	FRANK MILLS	2256421885	2812							325181						30.240556	-91.106667	062666540								OLIN CORP	001338086	NO	FMILLS@OLIN.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	FRED BARRON	70767PLCDR1940L	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	WEST BATON ROUGE	LA	70767	PLACID REFINING CO LLC	1940 LOUISIANA HWY 1, N	PORT ALLEN	LA		70767	YES	NO	NO	NO	FRED BARRON	2253467492	2911							324110						30.475	-91.205	053783353										NO	FRED.BARRON@PLACIDREFINING.COM	
