REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	CHARLES AVERY	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493	3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	CHARLES AVERY	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	CAVERY@MMM.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	MATTHEW FINNEGAN	51501CNCLB2115N	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51501	MIDAMERICAN ENERGY CO WALTER SCOTT JR ENERGY CENTER	7215 NAVAJO ST	COUNCIL BLUFFS	IA		51501	YES	NO	NO	NO	MATTHEW FINNEGAN	7123665365	4911							221112						41.18043	-95.83903	809776768								BERKSHIRE HATHAWAY	884718768	NO	MFINNEGAN@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	WILLIAM WHITNEY	51101GRGNL2761P	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	WOODBURY	IA	51052	MIDAMERICAN ENERGY-GEORGE NEAL SOUTH	2761 PORT NEAL CIR	SALIX	IA		51052	YES	NO	NO	NO	WILLIAM R WHITNEY	7122775222	4911							221112						42.301944	-96.358012	175962679								BERKSHIRE HATHAWAY	884718768	NO	WRWHITNEY@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER	DOUGLAS HAISTON	52761LSGNR86021	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	LOUISA	IA	52761	MIDAMERICAN ENERGY-LOUISA GENERATING STATION	8602 172ND ST	MUSCATINE	IA		52761	YES	NO	NO	NO	DOUGLAS H HAISTON	5632622865	4911							221112						41.318056	-91.080556	120292941								BERKSHIRE HATHAWAY	884718768	NO	DHHAISTON@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	GENERAL MANAGER RGS	BRUCE MORRIS	52722RVRSD6001S	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	SCOTT	IA	52722	MIDAMERICAN ENERGY-RIVERSIDE GENERATING STATION	6001 STATE ST	BETTENDORF	IA		52722	YES	NO	NO	NO	BRUCE W. MORRIS	5633338531	4911							221112						41.539417	-90.448611	048530997								BERKSHIRE HATHAWAY	884718768	NO	BWMORRIS@MIDAMERICAN.COM	
2011	MANAGER	KELLY DUNCAN	50401MNNST17001	MINNESOTA RUBBER & PLASTICS	1700 15TH ST SW	MASON CITY	CERRO GORDO	IA	50401	MINNESOTA RUBBER & PLASTICS	1700 15TH ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	JIM SHULL	9529271498	3069							326299						43.13753	-93.22752	006477244								QUADION CORP	006477244	NO		
2011	VICE PRESIDENT OF FINANCE & CFO	EDWARD KORBEL	51105MSSRV1300D	MISSOURI VALLEY STEEL CO	1300 DIVISION ST	SIOUX CITY	WOODBURY	IA	51105	MISSOURI VALLEY STEEL CO	BOX 1288	SIOUX CITY	IA		51102	YES	NO	NO	NO	BRAD JOHNSON	7123475500	3441							332999						42.503291	-96.381154									OWEN INDUSTRIES INC	107598963	NO	BJOHNSON@OWENIND.COM	
2011	PLANT MANAGER	DELBERT FURNALD	52601MDRNW2818M	MODERN WELDING CO OF IOWA INC	2818 MOUNT PLEASANT ST	BURLINGTON	DES MOINES	IA	52601	MODERN WELDING CO OF IOWA INC	PO BOX 806	BURLINGTON	IA		52601	YES	NO	NO	NO	D. CHAD FURNALD	3197546577	3441							332420						40.82592	-91.14366	848919312								MODERN WELDING CO INC	006370712	NO	CFURNALD@MODWELDCO.COM	
2011	PLANT MANAGER	DELBERT FURNALD	52601MDRNW2818M	MODERN WELDING CO OF IOWA INC	2818 MOUNT PLEASANT ST	BURLINGTON	DES MOINES	IA	52601	MODERN WELDING CO OF IOWA INC	PO BOX 806	BURLINGTON	IA		52601	YES	NO	NO	NO	D. CHAD FURNALD	3197546577	3441							332420						40.82592	-91.14366	848919312								MODERN WELDING CO INC	006370712	NO	CFURNALD@MODWELDCO.COM	
2011	PLANT MANAGER	DELBERT FURNALD	52601MDRNW2818M	MODERN WELDING CO OF IOWA INC	2818 MOUNT PLEASANT ST	BURLINGTON	DES MOINES	IA	52601	MODERN WELDING CO OF IOWA INC	PO BOX 806	BURLINGTON	IA		52601	YES	NO	NO	NO	D. CHAD FURNALD	3197546577	3441							332420						40.82592	-91.14366	848919312								MODERN WELDING CO INC	006370712	NO	CFURNALD@MODWELDCO.COM	
2011	REGIONAL OPERATIONS DIRECTOR	SCOTT MILLER	52353MDNMN1100E	MODINE MANUFACTURING CO	1100 E 7TH ST	WASHINGTON	WASHINGTON	IA	52353	MODINE MANUFACTURING CO	1100 E 7TH ST	WASHINGTON	IA		52353	YES	NO	NO	NO	MARGARET C KELSEY	2626361200	3443							336399						41.30629	-91.67975	139792519								MODINE MANUFACTURING CO	006092555	NO	M.C.KELSEY@NA.MODINE.COM	
2011	REGIONAL OPERATIONS DIRECTOR	SCOTT MILLER	52353MDNMN1100E	MODINE MANUFACTURING CO	1100 E 7TH ST	WASHINGTON	WASHINGTON	IA	52353	MODINE MANUFACTURING CO	1100 E 7TH ST	WASHINGTON	IA		52353	YES	NO	NO	NO	MARGARET C KELSEY	2626361200	3443							336399						41.30629	-91.67975	139792519								MODINE MANUFACTURING CO	006092555	NO	M.C.KELSEY@NA.MODINE.COM	
