REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	ENVIRONMENTAL, HEALTH AND SAFETY MANAGER	GARY CUSHING	42025LCBNDSYMSO	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	MARSHALL	KY	42025	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	KY		42025	YES	NO	NO	NO	GARY A. CUSHING	2705274278	3081	3083						326130						36.86642	-88.35834	056819287								3A COMPOSITES USA INC		NO	GARY.CUSHING@3ACOMPOSITES.COM	
2011	ENVIRONMENTAL MANAGER HARSCO MINERALS	STEPHEN STANISLAWCZYK	41045RCMXN687HW	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	CARROLL	KY	41045	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	KY		41045	YES	NO	NO	NO	SHANE BABBITT	5023470130								339999						38.721389	-85.068333	960876556								HARSCO CORP	003002268	NO	SBABBITT@HARSCO.COM	
2011	ENVIRONMENTAL MANAGER HARSCO MINERALS	STEPHEN STANISLAWCZYK	41045RCMXN687HW	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	CARROLL	KY	41045	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	KY		41045	YES	NO	NO	NO	SHANE BABBITT	5023470130								339999						38.721389	-85.068333	960876556								HARSCO CORP	003002268	NO	SBABBITT@HARSCO.COM	
2011	ENVIRONMENTAL MANAGER HARSCO MINERALS	STEPHEN STANISLAWCZYK	41045RCMXN687HW	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	CARROLL	KY	41045	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	KY		41045	YES	NO	NO	NO	SHANE BABBITT	5023470130								339999						38.721389	-85.068333	960876556								HARSCO CORP	003002268	NO	SBABBITT@HARSCO.COM	
2011	ENVIRONMENTAL MANAGER HARSCO MINERALS	STEPHEN STANISLAWCZYK	41045RCMXN687HW	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	CARROLL	KY	41045	HARSCO MINERALS OF KY LLC	6870 HWY 42 E	GHENT	KY		41045	YES	NO	NO	NO	SHANE BABBITT	5023470130								339999						38.721389	-85.068333	960876556								HARSCO CORP	003002268	NO	SBABBITT@HARSCO.COM	
2011	CORPORATE EHS MANAGER	WILLIAM DECKER	42301HSNRJ3094M	HAUSNER HARD-CHROME OF KENTUCKY	3094 MEDLEY RD	OWENSBORO	DAVIESS	KY	42301	HAUSNER HARD-CHROME OF KENTUCKY	3094 MEDLEY RD	OWENSBORO	KY		42301	YES	NO	NO	NO	BILLY DECKER	2706842279	3471							332813						37.78736	-87.15353	094196532								HAUSNER HARD-CHROME INC		NO	BILLY.DECKER@HAUSNERINC.COM	
2011	CORPORATE EHS MANAGER	WILLIAM DECKER	42301HSNRJ3094M	HAUSNER HARD-CHROME OF KENTUCKY	3094 MEDLEY RD	OWENSBORO	DAVIESS	KY	42301	HAUSNER HARD-CHROME OF KENTUCKY	3094 MEDLEY RD	OWENSBORO	KY		42301	YES	NO	NO	NO	BILLY DECKER	2706842279	3471							332813						37.78736	-87.15353	094196532								HAUSNER HARD-CHROME INC		NO	BILLY.DECKER@HAUSNERINC.COM	
2011	GENERAL MANAGER	BOB MCDOLE	42301HNDRC3074M	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	DAVIESS	KY	42301	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	KY		42301	YES	NO	NO	NO	LEONARD A. OLLER	2706855138	3496							332618						37.7873	-87.15286	804501674								HENDRICK MANUFACTURING CO	172575250	NO		
2011	GENERAL MANAGER	BOB MCDOLE	42301HNDRC3074M	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	DAVIESS	KY	42301	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	KY		42301	YES	NO	NO	NO	LEONARD A. OLLER	2706855138	3496							332618						37.7873	-87.15286	804501674								HENDRICK MANUFACTURING CO	172575250	NO		
2011	GENERAL MANAGER	BOB MCDOLE	42301HNDRC3074M	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	DAVIESS	KY	42301	HENDRICK SCREEN CO	3074 MEDLEY RD	OWENSBORO	KY		42301	YES	NO	NO	NO	LEONARD A. OLLER	2706855138	3496							332618						37.7873	-87.15286	804501674								HENDRICK MANUFACTURING CO	172575250	NO		
2011	PLANT MANAGER	JEFF WITTLINGER	42503HNDRC565PI	HENDRICKSON TRAILER SUSPENSION SYSTEMS	565 PIN OAK DR	SOMERSET	PULASKI	KY	42503	HENDRICKSON TRAILER SUSPENSION SYSTEMS	565 PIN OAK DR	SOMERSET	KY		42503	YES	NO	NO	NO	JEFF WITTLINGER	6062742502								336330						37.171618	-84.476625	174043521								THE BOLER CO	093166080	NO		
2011	PLANT MANAGER	RICHARD MUDD	40033HNDRC655HE	HENDRICKSON TRUCK SUSPENSION SYSTEMS	655 HENDRICKSON DR	LEBANON	MARION	KY	40033	HENDRICKSON TRUCK SUSPENSION SYSTEMS	655 HENDRICKSON DR	LEBANON	KY		40033	YES	NO	NO	NO	RICHARD MUDD	2706992010	3714							111191	336330					37.591052	-85.250958	837769678								THE BOLER CO		NO	RMUDD@HENDRICKSON-INTL.COM	
2011	PLANT MANAGER	RICHARD MUDD	40033HNDRC655HE	HENDRICKSON TRUCK SUSPENSION SYSTEMS	655 HENDRICKSON DR	LEBANON	MARION	KY	40033	HENDRICKSON TRUCK SUSPENSION SYSTEMS	655 HENDRICKSON DR	LEBANON	KY		40033	YES	NO	NO	NO	RICHARD MUDD	2706992010	3714							111191	336330					37.591052	-85.250958	837769678								THE BOLER CO		NO	RMUDD@HENDRICKSON-INTL.COM	
2011	ENGINEERING SERVICES MANAGER	CARLTON FREEMAN	42101BDCMP31WNO	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	WARREN	KY	42101	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	KY		42101	YES	NO	NO	NO	CARLTON FREEMAN	2707811013	3714							336399						37.0094	-86.38212	038105891								DANAHER CORP		NO	CARLTON.FREEMAN@AMMCOATS.COM	
2011	ENGINEERING SERVICES MANAGER	CARLTON FREEMAN	42101BDCMP31WNO	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	WARREN	KY	42101	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	KY		42101	YES	NO	NO	NO	CARLTON FREEMAN	2707811013	3714							336399						37.0094	-86.38212	038105891								DANAHER CORP		NO	CARLTON.FREEMAN@AMMCOATS.COM	
2011	ENGINEERING SERVICES MANAGER	CARLTON FREEMAN	42101BDCMP31WNO	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	WARREN	KY	42101	HENNESSY INDUSTRIES INC BADA DIV	759 HENNESSY WAY	BOWLING GREEN	KY		42101	YES	NO	NO	NO	CARLTON FREEMAN	2707811013	3714							336399						37.0094	-86.38212	038105891								DANAHER CORP		NO	CARLTON.FREEMAN@AMMCOATS.COM	
2011	PLANT MANAGER	JAMES VAUGHN	42101HLLSP151TU	HILL'S PET NUTRITION INC	151 TURNER CT	BOWLING GREEN	WARREN	KY	42101	HILL'S PET NUTRITION INC	PO BOX 1839	BOWLING GREEN	KY		42102	YES	NO	NO	NO	DREW STAHLMAN	2707457415	2047							311111						36.96106	-86.48287	173697178								COLGATE-PALMOLIVE CO	173697178	NO	DREW_STAHLMAN@HILLSPET.COM	
2011	HSE MANAGER	MARIA OLSON	40330HTCHT955WA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC - HK	955 WARWICK RD	HARRODSBURG	MERCER	KY	40330	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC - HK	955 WARWICK RD	HARRODSBURG	KY		40330	YES	NO	NO	NO	CRAIG FISHER	8597349451	3694	3714						336322	336312					37.780387	-84.840367	130358682								HITACHI AUTOMOTIVE SYSTEMS LTD	051562908	NO	CRAIG.FISHER@HITACHI-AUTOMOTIVE.US	
2011	PRODUCTION ENGINEERING DIRECTOR	BENNIE SLATER	40403TKCSN301MA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	MADISON	KY	40403	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	KY		40403	YES	NO	NO	NO	JASON MCGINNIS	8599852055	3714							336330	336340					37.600193	-84.310322	130358682								HITACHI AMERICA LTD		NO	LAUREN.RENO@HITACHI-AUTMOTIVE.US	
2011	PRODUCTION ENGINEERING DIRECTOR	BENNIE SLATER	40403TKCSN301MA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	MADISON	KY	40403	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	KY		40403	YES	NO	NO	NO	JASON MCGINNIS	8599852055	3714							336330	336340					37.600193	-84.310322	130358682								HITACHI AMERICA LTD		NO	LAUREN.RENO@HITACHI-AUTMOTIVE.US	
2011	PRODUCTION ENGINEERING DIRECTOR	BENNIE SLATER	40403TKCSN301MA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	MADISON	KY	40403	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	KY		40403	YES	NO	NO	NO	JASON MCGINNIS	8599852055	3714							336330	336340					37.600193	-84.310322	130358682								HITACHI AMERICA LTD		NO	LAUREN.RENO@HITACHI-AUTMOTIVE.US	
2011	PRODUCTION ENGINEERING DIRECTOR	BENNIE SLATER	40403TKCSN301MA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	MADISON	KY	40403	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	KY		40403	YES	NO	NO	NO	JASON MCGINNIS	8599852055	3714							336330	336340					37.600193	-84.310322	130358682								HITACHI AMERICA LTD		NO	LAUREN.RENO@HITACHI-AUTMOTIVE.US	
2011	PRODUCTION ENGINEERING DIRECTOR	BENNIE SLATER	40403TKCSN301MA	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	MADISON	KY	40403	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY	301 MAYDE RD	BEREA	KY		40403	YES	NO	NO	NO	JASON MCGINNIS	8599852055	3714							336330	336340					37.600193	-84.310322	130358682								HITACHI AMERICA LTD		NO	LAUREN.RENO@HITACHI-AUTMOTIVE.US	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011	EHS MANAGER	BILLY DURRETT	42101CLTND1801R	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	WARREN	KY	42101	HOLLEY PERFORMANCE PRODUCTS	1801 RUSSELLVILLE RD	BOWLING GREEN	KY		42101	YES	NO	NO	NO	BILL DURRETT	2707822900	3714							336399						36.981599	-86.465466	197276736								HOLLEY PERFORMANCE PRODUCTS		NO	BILLDURRETT@HOLLEY.COM	
2011		DUSTIN VARVIL	42240CNTNNBILLB	HUBBARD FEEDS INC	130 BILL BRYAN BLVD	HOPKINSVILLE	CHRISTIAN	KY	42240	HUBBARD FEEDS INC	130 BILL BRYAN BLVD	HOPKINSVILLE	KY		42240	NO	NO	NO	NO	BRUCE CAMPBELL	5073889421	2048							311119						36.829441	-87.438566	111223996		TND981474125		KYK001587						NO	BRUCE.CAMPBELL@RIDLEYINC.COM	
2011	GENERAL MANAGER	KELLY WIMAN	42303HNTRD16RAG	HUNTER DOUGLAS	1600 RAGU DR	OWENSBORO	DAVIESS	KY	42303	HUNTER DOUGLAS	1600 RAGU DR	OWENSBORO	KY		42303	YES	NO	NO	NO	JERRY BICKETT	2709266665	3089	3364						326199	331522					37.76767	-87.07965	046188165								HUNTER DOUGLAS	046188165	NO	JERRY.BICKETT@HUNTERDOUGLAS.COM	
2011	RESEARCH AND DEVELOPMENT MANAGER	PERRY BRUNER	40508HNTRM201WL	HUNTER MANUFACTURING LLP	201 W LOUDON AVE	LEXINGTON	FAYETTE	KY	40508	HUNTER MANUFACTURING LLP	201 W LOUDON AVE	LEXINGTON	KY		40508	YES	NO	NO	NO	PERRY BRUNER	8592547573	3263	3231						323113						38.06256	-84.48656	194554697										NO	PERRY.BRUNER@HUNTERMFG.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	GENERAL MANAGER	KENT SEMELROTH	41129NCLLYOLDUS	HUNTINGTON ALLOYS CORP	OLD U.S. 23	BURNAUGH	BOYD	KY	41129	HUNTINGTON ALLOYS CORP	P. O. BOX 521	CATLETTSBURG	KY		41129	YES	NO	NO	NO	B.C. BOWEN	3045265259	3356							331491						38.264722	-82.575	076826015								PRECISION CASTPARTS CORP	002241669	NO	BBOWEN@SPECIALMETALS.COM	
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	MANAGING DIRECTOR	WILLIAM PAINTER	42420HYDRL5801R	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	HENDERSON	KY	42420	HYDRO ALUMINUM	5801 RIVERPORT RD	HENDERSON	KY		42420	YES	NO	NO	NO	JAMIE HANCOCK	2708300022	3365							331314						37.81204	-87.65819	964903749								HYDRO ALUMINUM NA		NO		
2011	VICE PRESIDENT OF OPERATIONS	MIKE TODD	42445HYDRG375PA	HYDRO GEAR	375 PARK AVE	PRINCETON	CALDWELL	KY	42445	HYDRO GEAR	375 PARK AVE	PRINCETON	KY		42445	YES	NO	NO	NO	RYAN NETTLES	2178534415								333996						37.109115	-87.910773	621577188								SAUER-DANFOSS INC	621577188	NO	RNETTLES@HYDRO-GEAR.COM	
2011	OPERATIONS MANAGER	DAVID JOHNSON	42718NGRSL11IND	INGERSOLL RAND CAMPBELLSVILLE OPERATIONS	101 INDUSTRIAL DR	CAMPBELLSVILLE	TAYLOR	KY	42718	INGERSOLL RAND CAMPBELLSVILLE OPERATIONS	101 INDUSTRIAL DR	CAMPBELLSVILLE	KY		42718	YES	NO	NO	NO	THOMAS PRICE	2704056094	3563							333912						37.34437	-85.33386	001368026								INGERSOLL-RAND CO	001368026	NO	THOMAS_PRICE@IRCO.COM	
2011	GENERAL MANAGER	DAVE POND	40069SPRNG70EAS	INOAC GROUP NORTH AMERICA LLC	70 E INDUSTRY DR	SPRINGFIELD	WASHINGTON	KY	40069	INOAC GROUP NORTH AMERICA LLC	PO BOX 167	SPRINGFIELD	KY		40069	YES	NO	NO	NO	JOHN SIMPSON	8593365307	3086							326150						37.691947	-85.226088	090191599								INOAC USA	090610655	NO	JSIMPSON@INOACGROUP.COM	
2011	CORPORATE VICE PRESIDENT	DANNY ROSSOLL	40004NCNDL901NU	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	NELSON	KY	40004	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	KY		40004	YES	NO	NO	NO	SUE WILHITE	5023485159	3085							326160						37.83117	-85.47312	182835900								INOAC USA		NO	SWILHITE@INOACUSA.COM	
2011	CORPORATE VICE PRESIDENT	DANNY ROSSOLL	40004NCNDL901NU	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	NELSON	KY	40004	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	KY		40004	YES	NO	NO	NO	SUE WILHITE	5023485159	3085							326160						37.83117	-85.47312	182835900								INOAC USA		NO	SWILHITE@INOACUSA.COM	
2011	CORPORATE VICE PRESIDENT	DANNY ROSSOLL	40004NCNDL901NU	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	NELSON	KY	40004	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	KY		40004	YES	NO	NO	NO	SUE WILHITE	5023485159	3085							326160						37.83117	-85.47312	182835900								INOAC USA		NO	SWILHITE@INOACUSA.COM	
2011	CORPORATE VICE PRESIDENT	DANNY ROSSOLL	40004NCNDL901NU	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	NELSON	KY	40004	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	KY		40004	YES	NO	NO	NO	SUE WILHITE	5023485159	3085							326160						37.83117	-85.47312	182835900								INOAC USA		NO	SWILHITE@INOACUSA.COM	
2011	CORPORATE VICE PRESIDENT	DANNY ROSSOLL	40004NCNDL901NU	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	NELSON	KY	40004	INOAC PACKAGING GROUP	901 NUTTER DR	BARDSTOWN	KY		40004	YES	NO	NO	NO	SUE WILHITE	5023485159	3085							326160						37.83117	-85.47312	182835900								INOAC USA		NO	SWILHITE@INOACUSA.COM	
2011	VICE PRESIDENT OF OPERATIONS	BILL MCCURLEY	40324NTRNT101CA	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	SCOTT	KY	403249303	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	KY		40324-9303	YES	NO	NO	NO	MR. EUGIE MINTU	5028680003	3462							332111						38.19843	-84.54348	621626597								SUMITOMO METAL USA CORP	072205859	NO	EUGIEM@ICICRANK.COM	
2011	VICE PRESIDENT OF OPERATIONS	BILL MCCURLEY	40324NTRNT101CA	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	SCOTT	KY	403249303	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	KY		40324-9303	YES	NO	NO	NO	MR. EUGIE MINTU	5028680003	3462							332111						38.19843	-84.54348	621626597								SUMITOMO METAL USA CORP	072205859	NO	EUGIEM@ICICRANK.COM	
2011	VICE PRESIDENT OF OPERATIONS	BILL MCCURLEY	40324NTRNT101CA	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	SCOTT	KY	403249303	INTERNATIONAL CRANKSHAFT INC	101 CARLEY CT	GEORGETOWN	KY		40324-9303	YES	NO	NO	NO	MR. EUGIE MINTU	5028680003	3462							332111						38.19843	-84.54348	621626597								SUMITOMO METAL USA CORP	072205859	NO	EUGIEM@ICICRANK.COM	
2011	MILL MANAGER	LESLIE PETRIE	42420MCMLL1500C	INTERNATIONAL PAPER - HENDERSON MILL	1500 COMMONWEALTH DR	HENDERSON	HENDERSON	KY	42420	INTERNATIONAL PAPER - HENDERSON MILL	1500 COMMONWEALTH DR	HENDERSON	KY		42420	YES	NO	NO	NO	DR. LARRY GRIFFIN	2708316005	2631							322130						37.815814	-87.589317	884779448								INTERNATIONAL PAPER CO	001316561	NO	LARRY.GRIFFIN@IPAPER.COM	
2011	CORPORATE HEALTH, SAFETY, AND ENVIRONMENTAL M	TRACY BAYSINGER	41015FLNSL3535L	INTERPLASTIC CORP - FORT WRIGHT TRD	3535 LATONIA AVE	COVINGTON	KENTON	KY	41015	INTERPLASTIC CORP - FORT WRIGHT TRD	3535 LATONIA AVE	COVINGTON	KY		41015	YES	NO	NO	NO	IVAN LEVY	6514816860	2821							325211						39.045363	-84.512229	006151336								INTERPLASTIC CORP	006151336	NO	ILEVY@INTERPLASTIC.COM	
