REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	CHIEF EXECUTIVE OFFICER	KIM VANDERMEULEN	04364LTRNT3BSUM	ALTERNATIVE MANUFACTURING INC	30 SUMMER ST SUITE B	WINTHROP	KENNEBEC	ME	04364	ALTERNATIVE MANUFACTURING INC	30 SUMMER ST SUITE B	WINTHROP	ME		04364	YES	NO	NO	NO	KIM VANDERMEULEN	2073779377	3672							334418						44.30881	-69.974975	168543952								ELECTRONIC SERVICES CORP OF AMERICA	168543952	NO	KVANDERMEULEN@ALTMFG.COM	
2011	ENVIRONMENTAL HEALTH AND SAFETY DIRECTOR	JAMES BROOKS	04416CHMPNMAINS	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	HANCOCK	ME	044161200	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	ME		04416-1200	YES	NO	NO	NO	WILLIAM COHEN	2074691249	2621	2611						322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	NO	WILLIAN.COHEN@VERSOPAPER.COM	
2011	ENVIRONMENTAL HEALTH AND SAFETY DIRECTOR	JAMES BROOKS	04416CHMPNMAINS	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	HANCOCK	ME	044161200	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	ME		04416-1200	YES	NO	NO	NO	WILLIAM COHEN	2074691249	2621	2611						322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	NO	WILLIAN.COHEN@VERSOPAPER.COM	
2011	ENVIRONMENTAL HEALTH AND SAFETY DIRECTOR	JAMES BROOKS	04416CHMPNMAINS	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	HANCOCK	ME	044161200	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	ME		04416-1200	YES	NO	NO	NO	WILLIAM COHEN	2074691249	2621	2611						322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	NO	WILLIAN.COHEN@VERSOPAPER.COM	
2011	ENVIRONMENTAL HEALTH AND SAFETY DIRECTOR	JAMES BROOKS	04416CHMPNMAINS	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	HANCOCK	ME	044161200	VERSO PAPER BUCKSPORT MILL	RIVER RD	BUCKSPORT	ME		04416-1200	YES	NO	NO	NO	WILLIAM COHEN	2074691249	2621	2611						322121	322110					44.576944	-68.805556	784378452								VERSO PAPER CORP	826480902	NO	WILLIAN.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	MILL MANAGER	MARC CONNOR	04239NTRNTRILEY	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	ME		04239	YES	NO	NO	NO	WILLIAM COHEN	2078971206	2621	2611						322110	322222					44.506111	-70.239167	784378460								VERSO PAPER CORP	826480902	NO	WILLIAM.COHEN@VERSOPAPER.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	PLANT MANAGER	MICHAEL MCALLIAN	0441WWBBRT93RIV	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	HANCOCK	ME	04416	WEBBER TANKS INC	93 RIVER RD	BUCKSPORT	ME		04416	YES	NO	NO	NO	MIKE MCALLIAN	2074693165								424710						44.581944	-68.806667	018999706										NO	MMCALLIAN@WEBBERTANKS.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
2011	ENVIRONMENTAL & SAFETY MANAGER	COLLIN BEAL	04694GRGPCMILLA	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	ME		04694-9656	YES	NO	NO	NO	C.SCOTT BEAL	2074273311	2611	2621						322110						45.156944	-67.404722	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		NO	COLLIN.BEAL@WOODLANDPULP.COM	
