REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PURCHASING MANAGER	LOUIS SZKLANECKI	60101STYDC450SL	1ST AYD CORP	1325 GATEWAY DR	ELGIN	KANE	IL	601247866	1ST AYD CORP	1325 GATEWAY DR	ELGIN	IL		60124-7866	YES	NO	NO	NO	TOM SCHREINER	8476220001	2841							325611						42.06501	-88.34328	077007649										NO	TSCHREINER@1STAYD.COM	
2011	MAINTENANCE MANAGER	ALBERT GOMEZ	60473NVRSL16655	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	COOK	IL	60473	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	ALBERT GOMEZ	7085962700	3316							331221						41.59204	-87.62685	045694502								NIAGARA LASALLE CORP	967910428	NO	AGOMEZ@NIAG.COM	
2011	MAINTENANCE MANAGER	ALBERT GOMEZ	60473NVRSL16655	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	COOK	IL	60473	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	ALBERT GOMEZ	7085962700	3316							331221						41.59204	-87.62685	045694502								NIAGARA LASALLE CORP	967910428	NO	AGOMEZ@NIAG.COM	
2011	MAINTENANCE MANAGER	ALBERT GOMEZ	60473NVRSL16655	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	COOK	IL	60473	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	ALBERT GOMEZ	7085962700	3316							331221						41.59204	-87.62685	045694502								NIAGARA LASALLE CORP	967910428	NO	AGOMEZ@NIAG.COM	
2011	MAINTENANCE MANAGER	ALBERT GOMEZ	60473NVRSL16655	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	COOK	IL	60473	NIAGARA LASALLE CORP - SOUTH HOLLAND	16655 S CANAL ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	ALBERT GOMEZ	7085962700	3316							331221						41.59204	-87.62685	045694502								NIAGARA LASALLE CORP	967910428	NO	AGOMEZ@NIAG.COM	
2011	PLANT MANAGER		60069NCHLS2SCHE	NICHOLS ALUMINUM	200 SCHELTER RD	LINCOLNSHIRE	LAKE	IL	60069	NICHOLS ALUMINUM	200 SCHELTER RD	LINCOLNSHIRE	IL		60069	YES	NO	NO	NO	BRIAN MCCABE	5638889625								331315						42.18914	-87.9407	825003494								QUANEX CORP	826051265	NO	MCCABEB@NICHOLSAL.COM	
2011	PLANT MANAGER		60069NCHLS2SCHE	NICHOLS ALUMINUM	200 SCHELTER RD	LINCOLNSHIRE	LAKE	IL	60069	NICHOLS ALUMINUM	200 SCHELTER RD	LINCOLNSHIRE	IL		60069	YES	NO	NO	NO	BRIAN MCCABE	5638889625								331315						42.18914	-87.9407	825003494								QUANEX CORP	826051265	NO	MCCABEB@NICHOLSAL.COM	
2011	PRESIDENT	PHIL FABIYI	60638NCKLC6454W	NICKEL COMPOSITE COATINGS INC	6454 W 74TH ST	BEDFORD PARK	COOK	IL	60638	NICKEL COMPOSITE COATINGS INC	6454 W 74TH ST	BEDFORD PARK	IL		60638	YES	NO	NO	NO	PHILIP FABIYI	7085632784	3471							332813						41.7575	-87.78317	931359231										NO	PFABIYI@NCCCOAT.COM	
2011	PRESIDENT	PHIL FABIYI	60638NCKLC6454W	NICKEL COMPOSITE COATINGS INC	6454 W 74TH ST	BEDFORD PARK	COOK	IL	60638	NICKEL COMPOSITE COATINGS INC	6454 W 74TH ST	BEDFORD PARK	IL		60638	YES	NO	NO	NO	PHILIP FABIYI	7085632784	3471							332813						41.7575	-87.78317	931359231										NO	PFABIYI@NCCCOAT.COM	
2011	FACILITIES ENGINEER	BRIAN ECKERT	60152NSSNF240NP	NISSAN FORKLIFT CORP	240 N PROSPECT	MARENGO	MCHENRY	IL	60152	NISSAN FORKLIFT CORP	240 N PROSPECT	MARENGO	IL		60152	YES	NO	NO	NO	BRIAN ECKERT	8155682111								333924						42.249194	-88.596266	005178660		ILD984780742		ILROO1583				NISSAN MOTOR LTD	690542212	NO	BECKERT@NFCNA.COM	
2011	FACILITIES ENGINEER	BRIAN ECKERT	60152NSSNF240NP	NISSAN FORKLIFT CORP	240 N PROSPECT	MARENGO	MCHENRY	IL	60152	NISSAN FORKLIFT CORP	240 N PROSPECT	MARENGO	IL		60152	YES	NO	NO	NO	BRIAN ECKERT	8155682111								333924						42.249194	-88.596266	005178660		ILD984780742		ILROO1583				NISSAN MOTOR LTD	690542212	NO	BECKERT@NFCNA.COM	
2011	REGULATORY MANAGER	TAMMY DALBELLO	60505HRDCR1900P	NITREX INC	1900 PLAIN AVE	AURORA	KANE	IL	605028561	NITREX INC	1900 PLAIN AVE	AURORA	IL		60502-8561	YES	NO	NO	NO	THOMAS G. COOPER	6308515880	3398							332811						41.76832	-88.26457	067995621								NITREX INC		NO	TOM.COOPER@NITREX.COM	
2011	VP	JAMIE SICKLES	60651NBRTP1445N	NOBERT PLATING CO	1445 N PULASKI AVE	CHICAGO	COOK	IL	60651	NOBERT PLATING CO	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	JAMIE SICKLES	3124214040	3471							332813						41.90763	-87.72643	002977619								NOBERT PLATING CO		NO	JSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60651NBRTP1445N	NOBERT PLATING CO	1445 N PULASKI AVE	CHICAGO	COOK	IL	60651	NOBERT PLATING CO	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	JAMIE SICKLES	3124214040	3471							332813						41.90763	-87.72643	002977619								NOBERT PLATING CO		NO	JSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60607NBRTP340NO	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	COOK	IL	60607	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	ROB SICKLES	3124214040	3471							332813						41.88783	-87.66705	002977619								NOBERT PLATING CO		NO	RSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60607NBRTP340NO	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	COOK	IL	60607	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	ROB SICKLES	3124214040	3471							332813						41.88783	-87.66705	002977619								NOBERT PLATING CO		NO	RSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60607NBRTP340NO	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	COOK	IL	60607	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	ROB SICKLES	3124214040	3471							332813						41.88783	-87.66705	002977619								NOBERT PLATING CO		NO	RSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60607NBRTP340NO	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	COOK	IL	60607	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	ROB SICKLES	3124214040	3471							332813						41.88783	-87.66705	002977619								NOBERT PLATING CO		NO	RSICKLES@NOBERTPLATING.COM	
2011	VP	JAMIE SICKLES	60607NBRTP340NO	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	COOK	IL	60607	NOBERT PLATING PLANT 1	340 N ASHLAND AVE	CHICAGO	IL		60607	YES	NO	NO	NO	ROB SICKLES	3124214040	3471							332813						41.88783	-87.66705	002977619								NOBERT PLATING CO		NO	RSICKLES@NOBERTPLATING.COM	
2011	PLANT MANAGER	RUSSELL SALZER	61204SRVSF11362	NORCROSS SAFETY PRODUCTS LLC	1136 2ND ST	ROCK ISLAND	ROCK ISLAND	IL	61201	NORCROSS SAFETY PRODUCTS LLC	2000 52ND AVE	MOLINE	IL		61265	YES	NO	NO	NO	DANYELLE PHELPS	8432767518	3021							316211						41.50013	-90.59367	884880998								HONEYWELL INTERNATIONAL INC	139691877	NO	DANYELLE.PHELPS@HONEYWELL.COM	
2011	PLANT MANAGER	RUSSELL SALZER	61204SRVSF11362	NORCROSS SAFETY PRODUCTS LLC	1136 2ND ST	ROCK ISLAND	ROCK ISLAND	IL	61201	NORCROSS SAFETY PRODUCTS LLC	2000 52ND AVE	MOLINE	IL		61265	YES	NO	NO	NO	DANYELLE PHELPS	8432767518	3021							316211						41.50013	-90.59367	884880998								HONEYWELL INTERNATIONAL INC	139691877	NO	DANYELLE.PHELPS@HONEYWELL.COM	
2011	PLANT MANAGER	RUSSELL SALZER	61204SRVSF11362	NORCROSS SAFETY PRODUCTS LLC	1136 2ND ST	ROCK ISLAND	ROCK ISLAND	IL	61201	NORCROSS SAFETY PRODUCTS LLC	2000 52ND AVE	MOLINE	IL		61265	YES	NO	NO	NO	DANYELLE PHELPS	8432767518	3021							316211						41.50013	-90.59367	884880998								HONEYWELL INTERNATIONAL INC	139691877	NO	DANYELLE.PHELPS@HONEYWELL.COM	
2011	PLANT MANAGER	RUSSELL SALZER	61204SRVSF11362	NORCROSS SAFETY PRODUCTS LLC	1136 2ND ST	ROCK ISLAND	ROCK ISLAND	IL	61201	NORCROSS SAFETY PRODUCTS LLC	2000 52ND AVE	MOLINE	IL		61265	YES	NO	NO	NO	DANYELLE PHELPS	8432767518	3021							316211						41.50013	-90.59367	884880998								HONEYWELL INTERNATIONAL INC	139691877	NO	DANYELLE.PHELPS@HONEYWELL.COM	
2011	PLANT SAFETY SUPERVISOR	KRISTOPHER DEMYER	61944NRTHM2277S	NORTH AMERICAN LIGHTING	2277 S MAIN ST	PARIS	EDGAR	IL	61944	NORTH AMERICAN LIGHTING	2277 S MAIN ST	PARIS	IL		61944	YES	NO	NO	NO	STEVE ABBOTT	2174656600	3647							336321						39.592833	-87.694425	051713910								KOITO MANUFACTURING CO LTD		NO	SABBOTT@NAL.COM	
2011	GENERAL MANAGER	GREGORY MATTHEWS	62839NRTHM20IND	NORTH AMERICAN LIGHTING INC	20 INDUSTRIAL PARK	FLORA	CLAY	IL	62839	NORTH AMERICAN LIGHTING INC	20 INDUSTRIAL PARK	FLORA	IL		62839	YES	NO	NO	NO	SHAWN MOORE	6186624483	3647							336321						38.670346	-88.460264	115805288								KOITO MANUFACTURING CO LTD		NO	SHAWN_MOORE@NAL.COM	
2011	GENERAL MANAGER	GREGORY MATTHEWS	62839NRTHM20IND	NORTH AMERICAN LIGHTING INC	20 INDUSTRIAL PARK	FLORA	CLAY	IL	62839	NORTH AMERICAN LIGHTING INC	20 INDUSTRIAL PARK	FLORA	IL		62839	YES	NO	NO	NO	SHAWN MOORE	6186624483	3647							336321						38.670346	-88.460264	115805288								KOITO MANUFACTURING CO LTD		NO	SHAWN_MOORE@NAL.COM	
2011	OWNER	KEITH MADELUNG	60106NRTHW95IND	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	DUPAGE	IL	60106	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	IL		60106	YES	NO	NO	NO	KEITH MADELUNG	6308602288								326199						41.97644	-87.95371											NO	NORTHWESTMARBLE@SBCGLOBAL.NET	
2011	OWNER	KEITH MADELUNG	60106NRTHW95IND	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	DUPAGE	IL	60106	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	IL		60106	YES	NO	NO	NO	KEITH MADELUNG	6308602288								326199						41.97644	-87.95371											NO	NORTHWESTMARBLE@SBCGLOBAL.NET	
2011	OWNER	KEITH MADELUNG	60106NRTHW95IND	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	DUPAGE	IL	60106	NORTHWEST MARBLE PROD CORP	950 INDUSTRIAL DR	BENSENVILLE	IL		60106	YES	NO	NO	NO	KEITH MADELUNG	6308602288								326199						41.97644	-87.95371											NO	NORTHWESTMARBLE@SBCGLOBAL.NET	
2011	BUSINESS UNIT MANAGER	BHAVIN DAVE	60423NRWDM250IN	NORWOOD MARKING SYSTEMS	250 INDUSTRY AVE	FRANKFORT	WILL	IL	60423	NORWOOD MARKING SYSTEMS	250 INDUSTRY AVE	FRANKFORT	IL		60423	YES	NO	NO	NO	BHAVIN DAVE	6309680646	3497							322225						41.479805	-87.8411	196054894								ILLINOIS TOOL WORKS INC		NO	BDAVE@ITWNORWOOD.COM	
2011	EH&S SPECIALIST	PHILIP SNAVE	6018WNTPRF795KI	NTA PRECISION AXLE CORP	795 KIMBERLY DR	CAROL STREAM	DUPAGE	IL	60188	NTA PRECISION AXLE CORP	795 KIMBERLY DR	CAROL STREAM	IL		60188	YES	NO	NO	NO	PHIL SNAVE	6306906300								336350						41.92479	-88.11191											NO	PSNAVE@NTACORPORATION.COM	
2011	PROJECT ENGINEER	STEVE DOOLEY	61455NTNBW711NO	NTN-BOWER CORP	711 N BOWER RD	MACOMB	MC DONOUGH	IL	61455	NTN-BOWER CORP	711 N BOWER RD	MACOMB	IL		61455	YES	NO	NO	NO	BOB DONNELL	3098370339	3562							332991						40.46722	-90.63792	147887970								NTN USA CORP	147351092	NO	BOB_DONNELL@NTN-BOWER.COM	
2011	PROJECT ENGINEER	STEVE DOOLEY	61455NTNBW711NO	NTN-BOWER CORP	711 N BOWER RD	MACOMB	MC DONOUGH	IL	61455	NTN-BOWER CORP	711 N BOWER RD	MACOMB	IL		61455	YES	NO	NO	NO	BOB DONNELL	3098370339	3562							332991						40.46722	-90.63792	147887970								NTN USA CORP	147351092	NO	BOB_DONNELL@NTN-BOWER.COM	
2011	PROJECT ENGINEER	STEVE DOOLEY	61455NTNBW711NO	NTN-BOWER CORP	711 N BOWER RD	MACOMB	MC DONOUGH	IL	61455	NTN-BOWER CORP	711 N BOWER RD	MACOMB	IL		61455	YES	NO	NO	NO	BOB DONNELL	3098370339	3562							332991						40.46722	-90.63792	147887970								NTN USA CORP	147351092	NO	BOB_DONNELL@NTN-BOWER.COM	
2011	PROJECT ENGINEER	STEVE DOOLEY	61455NTNBW711NO	NTN-BOWER CORP	711 N BOWER RD	MACOMB	MC DONOUGH	IL	61455	NTN-BOWER CORP	711 N BOWER RD	MACOMB	IL		61455	YES	NO	NO	NO	BOB DONNELL	3098370339	3562							332991						40.46722	-90.63792	147887970								NTN USA CORP	147351092	NO	BOB_DONNELL@NTN-BOWER.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	GENERAL MANAGER	LEON TOPALIAN	60914BRMNGRR1BO	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	KANKAKEE	IL	609144127	NUCOR STEEL KANKAKEE INC	ONE NUCOR WAY	BOURBONNAIS	IL		60914-4127	YES	NO	NO	NO	RAY SMITH	8159395525	3312							331111						41.181301	-87.856598	114874865								NUCOR CORP	003446796	NO	RAY.SMITH@NUCOR.COM	
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	COMPLIANCE MANAGER	GREG JONES	60411RVRDL220EA	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	COOK	IL	60411	NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL)	220 E 17TH ST	CHICAGO HEIGHTS	IL		60411	YES	NO	NO	NO	GREG JONES	7087552469	2879							325320						41.50082	-87.62809	005245717		ILD059446153		ILR003906				NUFARMS AMERICAS INC	809417710	NO		
2011	OPERATIONS MANAGER	JAMES SCHWEIKART	62205KZCTN2904M	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	ST CLAIR	IL	62205	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	IL		62205	YES	NO	NO	NO	MIKE WRIGHT	5023755327	2821							325211						38.60278	-90.13132			ILD040125080						NUPLEX RESINS LLC	182046404	NO	MIKE.WRIGHT@NUPLEXRESINS.COM	
2011	OPERATIONS MANAGER	JAMES SCHWEIKART	62205KZCTN2904M	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	ST CLAIR	IL	62205	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	IL		62205	YES	NO	NO	NO	MIKE WRIGHT	5023755327	2821							325211						38.60278	-90.13132			ILD040125080						NUPLEX RESINS LLC	182046404	NO	MIKE.WRIGHT@NUPLEXRESINS.COM	
2011	OPERATIONS MANAGER	JAMES SCHWEIKART	62205KZCTN2904M	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	ST CLAIR	IL	62205	NUPLEX RESINS LLC	2904 MISSOURI AVE	EAST SAINT LOUIS	IL		62205	YES	NO	NO	NO	MIKE WRIGHT	5023755327	2821							325211						38.60278	-90.13132			ILD040125080						NUPLEX RESINS LLC	182046404	NO	MIKE.WRIGHT@NUPLEXRESINS.COM	
