REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.51723	-122.32872	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	PLANT MANAGER	JAMIE HILLERY	98223JHBXT188ST	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	SNOHOMISH	WA	98223	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	WA		98223	YES	NO	NO	NO	MARY LARSON	3604038006	2491							321114						48.1665	-122.14202									STELLA-JONES INC	605929814	NO	MLARSON@STELLA-JONES.COM	
2011	PLANT MANAGER	JAMIE HILLERY	98223JHBXT188ST	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	SNOHOMISH	WA	98223	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	WA		98223	YES	NO	NO	NO	MARY LARSON	3604038006	2491							321114						48.1665	-122.14202									STELLA-JONES INC	605929814	NO	MLARSON@STELLA-JONES.COM	
2011	PLANT MANAGER	JAMIE HILLERY	98223JHBXT188ST	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	SNOHOMISH	WA	98223	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	WA		98223	YES	NO	NO	NO	MARY LARSON	3604038006	2491							321114						48.1665	-122.14202									STELLA-JONES INC	605929814	NO	MLARSON@STELLA-JONES.COM	
2011	CORP EH&S MANAGER	STEVEN PETRIN	99114STMSN634HW	STIMSON LUMBER CO ARDEN OPERATION	634 HWY 395 S	COLVILLE	STEVENS	WA	991148621	STIMSON LUMBER CO ARDEN OPERATION	634 HWY 395 S	COLVILLE	WA		99114-8621	YES	NO	NO	NO	STEVE PETRIN	5032221676	2421							321113						48.454444	-117.983055									STIMSON LUMBER CO	602123682	NO	SPETRIN@STIMSON.COM	
2011	MANAGER OF ENGINEERING	SCOTT SWANSON	98203STCKP12MER	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	SNOHOMISH	WA	98203	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	WA		98203	YES	NO	NO	NO	SUSAN BARANOWSKY	8002578443								311991						47.943655	-122.248111	604759626								CAMPBELL SOUP CO	001288042	NO		
2011	MANAGER OF ENGINEERING	SCOTT SWANSON	98203STCKP12MER	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	SNOHOMISH	WA	98203	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	WA		98203	YES	NO	NO	NO	SUSAN BARANOWSKY	8002578443								311991						47.943655	-122.248111	604759626								CAMPBELL SOUP CO	001288042	NO		
2011	SAFETY & ENVIRONMENTAL MANAGER	DARYL MOORE	98626STWWD2209T	STOWE WOODWARD	2209 TALLEY WAY	KELSO	COWLITZ	WA	98626	STOWE WOODWARD	PO BOX 575	MIDDLETOWN	VA		22645	YES	NO	NO	NO	JOE OJALEHTO	3606360330	3069	3554						326299						46.12167	-122.89466									STOWE WOODWARD LLC	139821222	NO		
2011	MANAGER	MICHAEL MCNEIL	98390SPRRW13702	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	PIERCE	WA	98390	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	WA		98390	YES	NO	NO	NO	CRAIG MCNEIL	2538634495	2491	2421						321114						47.2502	-122.25617											NO	CRAIG@MANKELUMBER.COM	
2011	MANAGER	MICHAEL MCNEIL	98390SPRRW13702	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	PIERCE	WA	98390	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	WA		98390	YES	NO	NO	NO	CRAIG MCNEIL	2538634495	2491	2421						321114						47.2502	-122.25617											NO	CRAIG@MANKELUMBER.COM	
2011	MANAGER	MICHAEL MCNEIL	98390SPRRW13702	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	PIERCE	WA	98390	SUPERIOR WOOD TREATING	13702 STEWART RD	SUMNER	WA		98390	YES	NO	NO	NO	CRAIG MCNEIL	2538634495	2491	2421						321114						47.2502	-122.25617											NO	CRAIG@MANKELUMBER.COM	
2011	PLANT MANAGER	DON KERSEY	98837TKTMS9255R	T K HOLDINGS INC	9138 RANDOLPH RD NE	MOSES LAKE	GRANT	WA	988379397	T K HOLDINGS INC	9138 RANDOLPH RD NE	MOSES LAKE	WA		98837-9397	YES	NO	NO	NO	DON KERSEY - PLANT MANAGER	5097623149	3714							325920	336399					47.2215	-119.30462									TK HOLDINGS INC		NO	DON.KERSEY@TAKATA.COM	
2011	PLANT MANAGER	DON KERSEY	98837TKTMS9255R	T K HOLDINGS INC	9138 RANDOLPH RD NE	MOSES LAKE	GRANT	WA	988379397	T K HOLDINGS INC	9138 RANDOLPH RD NE	MOSES LAKE	WA		98837-9397	YES	NO	NO	NO	DON KERSEY - PLANT MANAGER	5097623149	3714							325920	336399					47.2215	-119.30462									TK HOLDINGS INC		NO	DON.KERSEY@TAKATA.COM	
2011	PRESIDENT	CALVIN BOOTHE	98277TCHNC584WT	TECHNICAL SERVICES INC	970 NE 21ST CT	OAK HARBOR	ISLAND	WA	98277	TECHNICAL SERVICES INC	PO BOX 1527	OAK HARBOR	WA		982771527	YES	NO	NO	NO	CALVIN D. BOOTHE	2066240420	3672							334418						48.315766	-122.6468	079245130										NO	DEEB@TECHNICALSERVICES.NET	
2011	PRESIDENT OF TEMTCO STEEL	JOHN PASCHAL	98512TMTCS3215C	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	THURSTON	WA	98512	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	WA		98512	YES	NO	NO	NO	MARION BALL	6627791523								332313	423510					47.01267	-122.9501									NAMASCO CORP		NO	MBALL@NAMASCO.COM	
2011	PRESIDENT OF TEMTCO STEEL	JOHN PASCHAL	98512TMTCS3215C	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	THURSTON	WA	98512	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	WA		98512	YES	NO	NO	NO	MARION BALL	6627791523								332313	423510					47.01267	-122.9501									NAMASCO CORP		NO	MBALL@NAMASCO.COM	
2011	PRESIDENT OF TEMTCO STEEL	JOHN PASCHAL	98512TMTCS3215C	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	THURSTON	WA	98512	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	WA		98512	YES	NO	NO	NO	MARION BALL	6627791523								332313	423510					47.01267	-122.9501									NAMASCO CORP		NO	MBALL@NAMASCO.COM	
2011	PRESIDENT OF TEMTCO STEEL	JOHN PASCHAL	98512TMTCS3215C	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	THURSTON	WA	98512	TEMTCO STEEL LLC	3215 SW COUGAR LN	TUMWATER	WA		98512	YES	NO	NO	NO	MARION BALL	6627791523								332313	423510					47.01267	-122.9501									NAMASCO CORP		NO	MBALL@NAMASCO.COM	
2011	DIRECTOR	GLENN GERE	98837GNNDS8987G	TEREX WASHINGTON AWP DIV GENIE INDUSTRIES	8987 GRAHAM RD NE	MOSES LAKE	GRANT	WA	98837	TEREX WASHINGTON AWP DIV GENIE INDUSTRIES	PO BOX 97030	REDMOND	WA		98073	YES	NO	NO	NO	GLENN GERE	5097623460	3531							333923						47.19519	-119.29746	004904041								TEREX CORP	022574552	NO	GLENN.GERE@TEREX.COM	
2011	DIRECTOR	GLENN GERE	98837GNNDS8987G	TEREX WASHINGTON AWP DIV GENIE INDUSTRIES	8987 GRAHAM RD NE	MOSES LAKE	GRANT	WA	98837	TEREX WASHINGTON AWP DIV GENIE INDUSTRIES	PO BOX 97030	REDMOND	WA		98073	YES	NO	NO	NO	GLENN GERE	5097623460	3531							333923						47.19519	-119.29746	004904041								TEREX CORP	022574552	NO	GLENN.GERE@TEREX.COM	
2011	DIRECTOR OF OPERATIONS	CLINT WEBER	98073GNNDS18340	TEREX WASHINGTON NORTH CAMPUS	18340 NE 76TH ST	REDMOND	KING	WA	98052	TEREX WASHINGTON NORTH CAMPUS	PO BOX 97030	REDMOND	WA		98052	YES	NO	NO	NO	CLINT WEBER	4258956431	3531							333923						47.67212	-122.09555	004904041								TEREX CORP	022574552	NO	CLINT.WEBER@TEREX.COM	
2011	DIRECTOR OF OPERATIONS	CLINT WEBER	98073GNNDS18340	TEREX WASHINGTON NORTH CAMPUS	18340 NE 76TH ST	REDMOND	KING	WA	98052	TEREX WASHINGTON NORTH CAMPUS	PO BOX 97030	REDMOND	WA		98052	YES	NO	NO	NO	CLINT WEBER	4258956431	3531							333923						47.67212	-122.09555	004904041								TEREX CORP	022574552	NO	CLINT.WEBER@TEREX.COM	
2011	DIRECTOR OF OPERATIONS	DAN MUNKO	98073GNNDS18700	TEREX WASHINGTON SOUTH CAMPUS	18700 NE 65TH ST	REDMOND	KING	WA	98052	TEREX WASHINGTON SOUTH CAMPUS	PO BOX 98730	REDMOND	WA		98073	YES	NO	NO	NO	DAN MUNKO	4258596263	3531							333923	333924					47.66345	-122.08931	004904041								TEREX CORP	022574552	NO	DAN.MUNKO@TEREX.COM	
2011	DIRECTOR OF OPERATIONS	DAN MUNKO	98073GNNDS18700	TEREX WASHINGTON SOUTH CAMPUS	18700 NE 65TH ST	REDMOND	KING	WA	98052	TEREX WASHINGTON SOUTH CAMPUS	PO BOX 98730	REDMOND	WA		98073	YES	NO	NO	NO	DAN MUNKO	4258596263	3531							333923	333924					47.66345	-122.08931	004904041								TEREX CORP	022574552	NO	DAN.MUNKO@TEREX.COM	
2011	DIRECTOR OF OPERATIONS	DAN MUNKO	98073GNNDS18700	TEREX WASHINGTON SOUTH CAMPUS	18700 NE 65TH ST	REDMOND	KING	WA	98052	TEREX WASHINGTON SOUTH CAMPUS	PO BOX 98730	REDMOND	WA		98073	YES	NO	NO	NO	DAN MUNKO	4258596263	3531							333923	333924					47.66345	-122.08931	004904041								TEREX CORP	022574552	NO	DAN.MUNKO@TEREX.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	MANAGER, HEALTH, SAFETY & ENVIRONMENT	STEPHEN JOHNSON	98221SHLLLWESTM	TESORO REFINING & MARKETING CO	W MARCH POINT RD	ANACORTES	SKAGIT	WA	98221	TESORO REFINING & MARKETING CO	W MARCH POINT RD, PO BOX 700	ANACORTES	WA		98221	YES	NO	NO	NO	DARREN BOARNET	3602939126	2911							324110						48.48066	-122.561073	029759037								TESORO CORP	008133480	NO	DARREN.M.BOARNET@TSOCORP.COM	
2011	GROUP VICE PRESIDENT	DEL GAGON	99337KRLYGROUTE	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	BENTON	WA	99337	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	WA		99337	YES	NO	NO	NO	KEN GAGON	6028898400	2873	2879						325311						46.140528	-119.010435	051094431								TESSENDERLO KERLEY INC	174179119	NO	KGAGON@TKINET.COM	
2011	GROUP VICE PRESIDENT	DEL GAGON	99337KRLYGROUTE	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	BENTON	WA	99337	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	WA		99337	YES	NO	NO	NO	KEN GAGON	6028898400	2873	2879						325311						46.140528	-119.010435	051094431								TESSENDERLO KERLEY INC	174179119	NO	KGAGON@TKINET.COM	
2011	GROUP VICE PRESIDENT	DEL GAGON	99337KRLYGROUTE	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	BENTON	WA	99337	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	WA		99337	YES	NO	NO	NO	KEN GAGON	6028898400	2873	2879						325311						46.140528	-119.010435	051094431								TESSENDERLO KERLEY INC	174179119	NO	KGAGON@TKINET.COM	
2011	GROUP VICE PRESIDENT	DEL GAGON	99337KRLYGROUTE	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	BENTON	WA	99337	TESSENDERLO KERLEY INC	233807 E STRAIGHTBANK RD	KENNEWICK	WA		99337	YES	NO	NO	NO	KEN GAGON	6028898400	2873	2879						325311						46.140528	-119.010435	051094431								TESSENDERLO KERLEY INC	174179119	NO	KGAGON@TKINET.COM	
