REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	DIRECTOR OF S H E		9780WLPPRT461NW	LIPPERT COMPONENTS INC PLANT 27	4601 NW MCKENNON	PENDLETON	UMATILLA	OR	97801	LIPPERT COMPONENTS INC PLANT 27	2703 COLLEGE AVE	GOSHEN	IN		46528	YES	NO	NO	NO	ERICK CLICK	5745351125								336214						45.67258	-118.83861	043222470								DREW INDUSTRIES INC	007871643	NO	ECLICK@LCI1.COM	
2011	DIRECTOR OF S H E		9780WLPPRT461NW	LIPPERT COMPONENTS INC PLANT 27	4601 NW MCKENNON	PENDLETON	UMATILLA	OR	97801	LIPPERT COMPONENTS INC PLANT 27	2703 COLLEGE AVE	GOSHEN	IN		46528	YES	NO	NO	NO	ERICK CLICK	5745351125								336214						45.67258	-118.83861	043222470								DREW INDUSTRIES INC	007871643	NO	ECLICK@LCI1.COM	
2011	VICE PRESIDENT	HOWARD MCCLURE	97071LXCRN271FR	LOXCREEN CO INC	2701 FRONT ST	WOODBURN	MARION	OR	97071	LOXCREEN CO INC	PO BOX 296	HUBBARD	OR		97032	YES	NO	NO	NO	HOWARD MCCLURE	9128422439								326199						45.16017	-122.83465	003339157								THE LOXCREEN CO INC	003339157	NO		
2011	VICE PRESIDENT	HOWARD MCCLURE	97071LXCRN271FR	LOXCREEN CO INC	2701 FRONT ST	WOODBURN	MARION	OR	97071	LOXCREEN CO INC	PO BOX 296	HUBBARD	OR		97032	YES	NO	NO	NO	HOWARD MCCLURE	9128422439								326199						45.16017	-122.83465	003339157								THE LOXCREEN CO INC	003339157	NO		
2011	CEO	VICKY MAIDEN	97055MDNBR16600	MAIDEN BRONZE INC	16600 SE 362ND DR	SANDY	CLACKAMAS	OR	970559280	MAIDEN BRONZE INC	16600 SE 362ND DR	SANDY	OR		97055-9280	YES	NO	NO	NO	MIKE MAIDEN	5036688097	3446							332323						45.403799	-122.29103	083733782										NO	MIKE@MAIDENFOUNDRY.COM	
2011	GENERAL MANAGER	DAVID DEBUSK	97838MRLTT400WE	MARLETTE HOMES- HERMISTON	400 W ELM AVE	HERMISTON	UMATILLA	OR	97838	MARLETTE HOMES- HERMISTON	400 W ELM AVE	HERMISTON	OR		97838	YES	NO	NO	NO	DAVID DEBUSK	5415675546	2451							321991						45.84959	-119.29321	133107164								BERKSHIRE HATHAWAY	118119528	NO	DAVID.DEBUSK@MARLETTEHOMES.COM	
2011	SENIOR VICE PRESIDENT	SAM COLLINS	97351MRQSC596HO	MARQUIS CORP	596 HOFFMAN RD	INDEPENDENCE	POLK	OR	97351	MARQUIS CORP	596 HOFFMAN RD	INDEPENDENCE	OR		97351	YES	NO	NO	NO	SAM COLLINS	5038380888	3088							326191						44.86126	-123.19159	053835369								WEXCO INC		NO	SCOLLINS@MARQUISCORP.COM	
2011	PLANT MANAGER	JAMES LOCKHART	97603QGLSS5855W	MASCO BATH	5855 WASHBURN WAY	KLAMATH FALLS	KLAMATH	OR	97603	MASCO BATH	5855 WASHBURN WAY	KLAMATH FALLS	OR		97603	YES	NO	NO	NO	JAMES LOCKHART	5418853650	3088							326191						42.17189	-121.75714	807465489								MASCO CORP	005320924	NO		
2011	PLANT MANAGER	JAMES LOCKHART	97603QGLSS5855W	MASCO BATH	5855 WASHBURN WAY	KLAMATH FALLS	KLAMATH	OR	97603	MASCO BATH	5855 WASHBURN WAY	KLAMATH FALLS	OR		97603	YES	NO	NO	NO	JAMES LOCKHART	5418853650	3088							326191						42.17189	-121.75714	807465489								MASCO CORP	005320924	NO		
2011	GENERAL MANAGER	ALLAN TIPTON	97526DMNDC550SE	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	JOSEPHINE	OR	97526	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	OR		97526	YES	NO	NO	NO	RAY SCOTT	5419565710	2434							337110						42.43388	-123.31823	968556774								FBHS	968556774	NO	RSCOTT@MASTERBRANDCABINETS.COM	
2011	GENERAL MANAGER	ALLAN TIPTON	97526DMNDC550SE	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	JOSEPHINE	OR	97526	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	OR		97526	YES	NO	NO	NO	RAY SCOTT	5419565710	2434							337110						42.43388	-123.31823	968556774								FBHS	968556774	NO	RSCOTT@MASTERBRANDCABINETS.COM	
2011	GENERAL MANAGER	ALLAN TIPTON	97526DMNDC550SE	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	JOSEPHINE	OR	97526	MASTERBRAND CABINETS INC - GRANTS PASS OPERATIONS	550 SE MILL ST	GRANTS PASS	OR		97526	YES	NO	NO	NO	RAY SCOTT	5419565710	2434							337110						42.43388	-123.31823	968556774								FBHS	968556774	NO	RSCOTT@MASTERBRANDCABINETS.COM	
2011	SITE DIRECTOR	MALCOLM DELANEY	97005MXMNT14320	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	WASHINGTON	OR	97005	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	OR		97005	YES	NO	NO	NO	TIM WARREN	4089658016	3674							333295	334413					45.50273	-122.82233	009020231								MAXIM INTEGRATED PRODUCTS INC	009020231	NO	TIM.WARREN@MAXIM-IC.COM	
2011	SITE DIRECTOR	MALCOLM DELANEY	97005MXMNT14320	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	WASHINGTON	OR	97005	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	OR		97005	YES	NO	NO	NO	TIM WARREN	4089658016	3674							333295	334413					45.50273	-122.82233	009020231								MAXIM INTEGRATED PRODUCTS INC	009020231	NO	TIM.WARREN@MAXIM-IC.COM	
2011	SITE DIRECTOR	MALCOLM DELANEY	97005MXMNT14320	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	WASHINGTON	OR	97005	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	OR		97005	YES	NO	NO	NO	TIM WARREN	4089658016	3674							333295	334413					45.50273	-122.82233	009020231								MAXIM INTEGRATED PRODUCTS INC	009020231	NO	TIM.WARREN@MAXIM-IC.COM	
2011	SITE DIRECTOR	MALCOLM DELANEY	97005MXMNT14320	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	WASHINGTON	OR	97005	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	OR		97005	YES	NO	NO	NO	TIM WARREN	4089658016	3674							333295	334413					45.50273	-122.82233	009020231								MAXIM INTEGRATED PRODUCTS INC	009020231	NO	TIM.WARREN@MAXIM-IC.COM	
2011	SITE DIRECTOR	MALCOLM DELANEY	97005MXMNT14320	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	WASHINGTON	OR	97005	MAXIM FAB NORTH	14320 SW JENKINS RD	BEAVERTON	OR		97005	YES	NO	NO	NO	TIM WARREN	4089658016	3674							333295	334413					45.50273	-122.82233	009020231								MAXIM INTEGRATED PRODUCTS INC	009020231	NO	TIM.WARREN@MAXIM-IC.COM	
2011	DIRECTOR OF OPERATIONS	RICK TODA	97005MXTKC2905S	MAXTEK COMPONENTS CORP	2905 SW HOCKEN AVE	BEAVERTON	WASHINGTON	OR	97005	MAXTEK COMPONENTS CORP	2905 SW HOCKEN AVE	BEAVERTON	OR		97005	YES	NO	NO	NO	AMY HIGGINS	5036276497	3679							334413						45.499272	-122.813761	847050630								TEKTRONIX INC	009020231	NO	AMY.L.HIGGINS@TEKTRONIX.COM	
2011	PRESIDENT	GAIL MCCLURE	97206MCCLR9051S	MCCLURE INDUSTRIES INC	9051 SE 55TH AVE	PORTLAND	CLACKAMAS	OR	972060605	MCCLURE INDUSTRIES INC	9051 SE 55TH AVE	PORTLAND	OR		97206-0605	YES	NO	NO	NO	GAIL M. MCCLURE	5037772821	3089							326199						45.45902	-122.60816	009413725										NO	SANITRUX@AOL.COM	
2011	DIRECTOR	LES LONNING	97402LDMCF90049	MCFARLAND CASCADE POLE & LUMBER CO	90049 HWY 99 N	EUGENE	LANE	OR	97402	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		984041496	YES	NO	NO	NO	LES D. LONNING	2535723033	2491							321114						44.10707	-123.175792	009062597								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	97402LDMCF90049	MCFARLAND CASCADE POLE & LUMBER CO	90049 HWY 99 N	EUGENE	LANE	OR	97402	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		984041496	YES	NO	NO	NO	LES D. LONNING	2535723033	2491							321114						44.10707	-123.175792	009062597								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	97402LDMCF90049	MCFARLAND CASCADE POLE & LUMBER CO	90049 HWY 99 N	EUGENE	LANE	OR	97402	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		984041496	YES	NO	NO	NO	LES D. LONNING	2535723033	2491							321114						44.10707	-123.175792	009062597								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	97402LDMCF90049	MCFARLAND CASCADE POLE & LUMBER CO	90049 HWY 99 N	EUGENE	LANE	OR	97402	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		984041496	YES	NO	NO	NO	LES D. LONNING	2535723033	2491							321114						44.10707	-123.175792	009062597								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97339MDCRV2862H	MDU CORVALLIS ASPHALT	28602 HWY 34	CORVALLIS	LINN	OR	97339	MDU CORVALLIS ASPHALT	32260 OLD HWY 34	TANGENT	OR		97389	YES	NO	NO	NO	JEFF STEYAERT	5419286491								324121						44.56329	-123.2415	009041427								MDU RESOURCES GROUP INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97404MDRSR11DIV	MDU RESOURCES EUGENE ASPHALT	1001 DIVISION AVE	EUGENE	LANE	OR	97404	MDU RESOURCES EUGENE ASPHALT	32260 OLD HWY 34	TANGENT	OR		97389	NO	YES	NO	NO	JEFF STEYAERT	5419286491								324121						44.095994	-123.107609	009041427								MDU RESOURCES	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97404MDRSR11DIV	MDU RESOURCES EUGENE ASPHALT	1001 DIVISION AVE	EUGENE	LANE	OR	97404	MDU RESOURCES EUGENE ASPHALT	32260 OLD HWY 34	TANGENT	OR		97389	NO	YES	NO	NO	JEFF STEYAERT	5419286491								324121						44.095994	-123.107609	009041427								MDU RESOURCES	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97502LTMMD3959H	MDU RESOURCES KIRTLAND ASPHALT	3750 KIRTLAND RD	CENTRAL POINT	JACKSON	OR	97502	KIRTLAND ASPHALT	3959 HAMRICK RD	CENTRAL POINT	OR		97502	YES	NO	NO	NO	JEFF STEYAERT	5419286491								324121						42.37541	-122.89268	008261922								MDU RESOURCES GROUP INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97060MDRSR57NES	MDU RESOURCES KNIFE RIVER SUNDIAL ASPHALT	5700 NE SUNDIAL RD	TROUTDALE	MULTNOMAH	OR	97060	MDU RESOURCES KNIFE RIVER SUNDIAL ASPHALT	32260 OLD HWY 34	TANGENT	OR		97389	NO	YES	NO	NO	JEFF STEYAERT	5419286491								324121						45.560027	-122.407779	009041427								MDU RESOURCES	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97756RDMND1248N	MDU RESOURCES REDMOND ASPHALT	1248 NE GREENWOOD AVE	REDMOND	DESCHUTES	OR	97756	MDU RESOURCES REDMOND ASPHALT	64543 W HWY 20	TUMALO	OR		97701	NO	YES	NO	NO	JEFF STEYAERT	5419286491								324121						44.28127	-121.1563	188695027								MDU RESOURCES INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	97470LTMNC186BE	MDU RESOURCES ROSEBURG ASPHALT	186 BEAVER STATE RD	ROSEBURG	DOUGLAS	OR	97470	MDU RESOURCES ROSEBURG ASPHALT	3959 HAMRICK RD	CENTRAL POINT	OR		97502	NO	YES	NO	NO	JEFF STEYAERT	5419286491								324121						43.15375	-123.36981	134208318	009041427							MDU RESOURCES	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	DIRECTOR, SITE SERVICES	JEFF THOMAS	97030FJTSM21015	MICROCHIP TECHNOLOGY INC	21015 SE STARK ST	GRESHAM	MULTNOMAH	OR	97030	MICROCHIP TECHNOLOGY INC	21015 SE STARK ST	GRESHAM	OR		97030	YES	NO	NO	NO	JEFFREY S. THOMAS	4807927929	3674							334413						45.51911	-122.44907	187976881								MICROCHIP TECHNOLOGY INC	186917969	NO	JEFF.THOMAS@MICROCHIP.COM	
2011	DIRECTOR, SITE SERVICES	JEFF THOMAS	97030FJTSM21015	MICROCHIP TECHNOLOGY INC	21015 SE STARK ST	GRESHAM	MULTNOMAH	OR	97030	MICROCHIP TECHNOLOGY INC	21015 SE STARK ST	GRESHAM	OR		97030	YES	NO	NO	NO	JEFFREY S. THOMAS	4807927929	3674							334413						45.51911	-122.44907	187976881								MICROCHIP TECHNOLOGY INC	186917969	NO	JEFF.THOMAS@MICROCHIP.COM	
2011	PRESIDENT	LORI LUCHAK	97045MLSFB1516M	MILES FIBERGLASS & PLASTICS INC	1516 MAIN ST	OREGON CITY	CLACKAMAS	OR	97045	MILES FIBERGLASS & PLASTICS INC	8855 SE OTTY RD	HAPPY VALLEY	OR		97086	YES	NO	NO	NO	LOWELL MILES	5037757755	3089							325991						45.36333	-122.6006									MILES FIBERGLASS & PLASTICS INC		NO		
2011	PRESIDENT	LORI LUCHAK	97266MLSFB8855S	MILES FIBERGLASS & PLASTICS INC OTTY RD	8855 SE OTTY RD	HAPPY VALLEY	CLACKAMAS	OR	97086	MILES FIBERGLASS & PLASTICS INC OTTY RD	8855 SE OTTY RD	HAPPY VALLEY	OR		97086	YES	NO	NO	NO	LOWELL MILES	5037757755	3089							325991						45.45179	-122.58115									MILES FIBERGLASS & PLASTICS INC		NO	LMILES@MILESFIBERGLASS.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEREMY POND	97477BRDNN470SO	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	LANE	OR	97477	MOMENTIVE SPECIALTY CHEMICALS INC	470 S 2ND ST	SPRINGFIELD	OR		97477	YES	NO	NO	NO	JEREMY POND	5417416688	2821	2861						325211	325199					44.042778	-123.024167	009041591								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEREMY.POND@MOMENTIVE.COM	
2011	SITE LEADER	JEFFREY TOMCHAK	97850BRDNNHIGHW	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	UNION	OR	97850	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	OR		97850	YES	NO	NO	NO	JEFFREY TOMCHAK	5419637155	2821	2869						325211	325199					45.349167	-118.030556	003938628								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEFFREY.TOMCHAK@MOMENTIVE.COM	
2011	SITE LEADER	JEFFREY TOMCHAK	97850BRDNNHIGHW	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	UNION	OR	97850	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	OR		97850	YES	NO	NO	NO	JEFFREY TOMCHAK	5419637155	2821	2869						325211	325199					45.349167	-118.030556	003938628								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEFFREY.TOMCHAK@MOMENTIVE.COM	
2011	SITE LEADER	JEFFREY TOMCHAK	97850BRDNNHIGHW	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	UNION	OR	97850	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	OR		97850	YES	NO	NO	NO	JEFFREY TOMCHAK	5419637155	2821	2869						325211	325199					45.349167	-118.030556	003938628								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEFFREY.TOMCHAK@MOMENTIVE.COM	
2011	SITE LEADER	JEFFREY TOMCHAK	97850BRDNNHIGHW	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	UNION	OR	97850	MOMOMENTIVE SPECIALTY CHEMICALS LA GRANDE SITE	62575 OREGON HWY 82	ISLAND CITY	OR		97850	YES	NO	NO	NO	JEFFREY TOMCHAK	5419637155	2821	2869						325211	325199					45.349167	-118.030556	003938628								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	965214146	NO	JEFFREY.TOMCHAK@MOMENTIVE.COM	
2011	DIRECTOR, ENVIRONMENTAL AND ENERGY AFFAIRS	JACK SHIH	97408MNCCC91320	MONACO RV LLC	91320 COBURG INDUSTRIAL WAY	COBURG	LANE	OR	97408	MONACO RV LLC	91320 COBURG INDUSTRIAL WAY	COBURG	OR		97408	YES	NO	NO	NO	JACK SHIH	3128363921	3716							336213						44.14397	-123.05664	829980291								NAVISTAR INTERNATIONAL CORP	005214200	NO	JACK.SHIH@NAVISTAR.COM	
2011	REGULATORY MANAGER		9720WMTHDS14546	MT HOOD SOLUTIONS	14546 N LOMBARD ST	PORTLAND	MULTNOMAH	OR	97203	MT HOOD SOLUTIONS	14546 N LOMBARD ST	PORTLAND	OR		97203	YES	NO	NO	NO	MARY GUBSER	5032273505								325611	325612					45.628072	-122.771807	009020108										NO	MARY.GUBSER@MTHOODSOLUTIONS.COM	
2011	REGULATORY MANAGER		9720WMTHDS14546	MT HOOD SOLUTIONS	14546 N LOMBARD ST	PORTLAND	MULTNOMAH	OR	97203	MT HOOD SOLUTIONS	14546 N LOMBARD ST	PORTLAND	OR		97203	YES	NO	NO	NO	MARY GUBSER	5032273505								325611	325612					45.628072	-122.771807	009020108										NO	MARY.GUBSER@MTHOODSOLUTIONS.COM	
2011	GENERAL MANAGER	KRIS YORK	97402GRGPC2665A	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	LANE	OR	97402	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	OR		97402	YES	NO	NO	NO	KRIS YORK	5414611204	2435							321211						44.098979	-123.16132	625137716								MURPHY CO	625137716	NO	KRIS.YORK@MURPHYPLYWOOD.COM	
2011	GENERAL MANAGER	KRIS YORK	97402GRGPC2665A	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	LANE	OR	97402	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	OR		97402	YES	NO	NO	NO	KRIS YORK	5414611204	2435							321211						44.098979	-123.16132	625137716								MURPHY CO	625137716	NO	KRIS.YORK@MURPHYPLYWOOD.COM	
2011	GENERAL MANAGER	KRIS YORK	97402GRGPC2665A	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	LANE	OR	97402	MURPHY PLYWOOD CO EUGENE OPERATIONS	2350 PRAIRIE RD	EUGENE	OR		97402	YES	NO	NO	NO	KRIS YORK	5414611204	2435							321211						44.098979	-123.16132	625137716								MURPHY CO	625137716	NO	KRIS.YORK@MURPHYPLYWOOD.COM	
2011	GENERAL MANAGER	MATTHEW WERGER	97140NRTHS14200	NORTHSTAR CHEMICAL	14200 SW TUALATIN SHERWOOD RD	SHERWOOD	WASHINGTON	OR	97140	NORTHSTAR CHEMICAL	14200 SW TUALATIN SHERWOOD RD	SHERWOOD	OR		97140	YES	NO	NO	NO	MATT WERGER	5036253770	5169							424690						45.36793	-122.82117	949192181										NO		
2011	CORPORATE ENVIRONMENTAL MANAGER	STEPHANIE HELDT-SHELLER	97203NRTHW12005	NORTHWEST PIPE CO	12005 N BURGARD	PORTLAND	MULTNOMAH	OR	97203	NORTHWEST PIPE CO	12005 N BURGARD	PORTLAND	OR		97203	YES	NO	NO	NO	TIM WHITSON	5033822319	3317	3499						331210						45.61248	-122.77504	003993060		ORD014307755		OR0000761				NORTHWEST PIPE CO	003993060	NO	TWHITSON@NWPIPE.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER	STEPHANIE HELDT-SHELLER	97203NRTHW12005	NORTHWEST PIPE CO	12005 N BURGARD	PORTLAND	MULTNOMAH	OR	97203	NORTHWEST PIPE CO	12005 N BURGARD	PORTLAND	OR		97203	YES	NO	NO	NO	TIM WHITSON	5033822319	3317	3499						331210						45.61248	-122.77504	003993060		ORD014307755		OR0000761				NORTHWEST PIPE CO	003993060	NO	TWHITSON@NWPIPE.COM	
2011	VP OF FINANCE	MARK ROBERTS	97702NSLRN107SW	NOSLER INC	107 SW COLUMBIA ST	BEND	DESCHUTES	OR	97702	NOSLER INC	PO BOX 671	BEND	OR		97709	YES	NO	NO	NO	MARK S. ROBERTS	5413823921	3482							332992						44.05039	-121.32709	009028176										NO		
2011	VP OF FINANCE	MARK ROBERTS	97702NSLRN107SW	NOSLER INC	107 SW COLUMBIA ST	BEND	DESCHUTES	OR	97702	NOSLER INC	PO BOX 671	BEND	OR		97709	YES	NO	NO	NO	MARK S. ROBERTS	5413823921	3482							332992						44.05039	-121.32709	009028176										NO		
2011	EHS MANAGER	LEVI HERMAN	97222CLLC04607S	OECO LLC	4607 SE INTERNATIONAL WAY	MILWAUKIE	CLACKAMAS	OR	97222	OECO LLC	4607 SE INTERNATIONAL WAY	MILWAUKIE	OR		97222	YES	NO	NO	NO	KIMBERLEY POSEY	5036595999	3612							334419						45.43561	-122.61615	009024233								MEGGITT PLC	046878484	NO	KIM.POSEY@MEGGITT.COM	
2011	DIRECTOR OF ENVIRONMENTAL	CARL WUITSCHICK	97070TLTYV28455	OLDCASTLE PRECAST INC	28455 SW BARBER ST	WILSONVILLE	CLACKAMAS	OR	97070	OLDCASTLE PRECAST INC	PO BOX 323	WILSONVILLE	OR		97070	YES	NO	NO	NO	CARL WUITSCHICK	2538332777	3272							327390						45.312659	-122.774668	030780951								OLDCASTLE INC	037176591	NO	CARL.WUITSCHICK@OLDCASTLE.COM	
